"Quarter","StNo","HaulNo","Year","kategori","gruppnamn","lat_start_dec","long_start_dec","lat_stop_dec","long_stop_dec","swept_area_km2","BALSE_area","trend_area","sup_fishery_other","no_litter_per_km2","weight_litter_per_km2_kg","gruppnamn_ny"
1,30,15,2018,"A14_Övrig plast","A_Plast",57.038,17.8742,57.0625,17.8688,0.085529,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",23.3838814904886,1.71871528955091,"Plast"
1,30,15,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.038,17.8742,57.0625,17.8688,0.085529,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.6919407452443,1.62517976358896,"Naturmaterial"
1,32,16,2018,"A2_Plastfilm","A_Plast",56.9982,17.9497,57.0233,17.9567,0.08556,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.6877045348294,0.0233754090696587,"Plast"
1,32,16,2018,"A7_Syntetiskt rep","A_Plast",56.9982,17.9497,57.0233,17.9567,0.08556,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",35.0631136044881,0.0467508181393174,"Plast"
1,32,16,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",56.9982,17.9497,57.0233,17.9567,0.08556,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",23.3754090696587,1.33239831697055,"Naturmaterial"
1,32,16,2018,"D2_Glasflaska","D_Glas",56.9982,17.9497,57.0233,17.9567,0.08556,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.6877045348294,7.37494156147733,"Glas"
1,34,17,2018,"A14_Övrig plast","A_Plast",57.0452,17.9195,57.0695,17.9107,0.086118,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.611974267865,0.02322394853573,"Plast"
1,34,17,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",57.0452,17.9195,57.0695,17.9107,0.086118,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",46.4478970714601,0.650270559000441,"Naturmaterial"
1,36,18,2018,"A7_Syntetiskt rep","A_Plast",57.2595,19.0763,57.2725,19.0922,0.055104,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",18.1475029036005,0.0362950058072009,"Plast"
1,36,18,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",57.2595,19.0763,57.2725,19.0922,0.055104,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",18.1475029036005,0.290360046457607,"Naturmaterial"
1,38,19,2018,"A14_Övrig plast","A_Plast",57.2845,18.965,57.2637,18.9392,0.087265,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",68.7560877786054,0.343780438893027,"Plast"
1,38,19,2018,"A7_Syntetiskt rep","A_Plast",57.2845,18.965,57.2637,18.9392,0.087265,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",11.4593479631009,0.0229186959262018,"Plast"
1,38,19,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.2845,18.965,57.2637,18.9392,0.087265,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",183.349567409615,1.45533719131382,"Naturmaterial"
1,38,19,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",57.2845,18.965,57.2637,18.9392,0.087265,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",57.2967398155045,1.13447544834699,"Naturmaterial"
1,38,19,2018,"A11_Plastbackar och behållare","A_Plast",57.2845,18.965,57.2637,18.9392,0.087265,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.4593479631009,6.76101529822953,"Plast"
1,38,19,2018,"C5_Handskar_gummi","C_Gummi",57.2845,18.965,57.2637,18.9392,0.087265,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.4593479631009,1.18031284019939,"Gummi"
1,38,19,2018,"D1_Glasburk","D_Glas",57.2845,18.965,57.2637,18.9392,0.087265,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.4593479631009,4.27433679023664,"Glas"
1,38,19,2018,"F1_Kläder_trasor","F_Diverse",57.2845,18.965,57.2637,18.9392,0.087265,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.4593479631009,3.48364178078267,"Diverse"
1,40,20,2018,"A2_Plastfilm","A_Plast",57.3445,19.1442,57.3248,19.116,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.9990400767939,0.0119990400767939,"Plast"
1,40,20,2018,"A7_Syntetiskt rep","A_Plast",57.3445,19.1442,57.3248,19.116,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",59.9952003839693,0.0239980801535877,"Plast"
1,40,20,2018,"F3_Övrigt_diverse","F_Diverse",57.3445,19.1442,57.3248,19.116,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",47.9961603071755,0.203983681305496,"Diverse"
1,40,20,2018,"D2_Glasflaska","D_Glas",57.3445,19.1442,57.3248,19.116,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.9990400767939,3.62371010319174,"Glas"
1,40,20,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.3445,19.1442,57.3248,19.116,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",419.966402687785,13.5349172066235,"Naturmaterial"
1,40,20,2018,"C5_Handskar_gummi","C_Gummi",57.3445,19.1442,57.3248,19.116,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.9990400767939,1.19990400767939,"Gummi"
1,40,20,2018,"A3_Plastpåse","A_Plast",57.3445,19.1442,57.3248,19.116,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.9990400767939,3.14374850011999,"Plast"
1,41,21,2018,"A7_Syntetiskt rep","A_Plast",57.3577,19.085,57.3357,19.0633,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",11.611974267865,0.0696718456071901,"Plast"
1,41,21,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.3577,19.085,57.3357,19.0633,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",243.851459625165,30.6904479899672,"Naturmaterial"
1,41,21,2018,"D2_Glasflaska","D_Glas",57.3577,19.085,57.3357,19.0633,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",23.22394853573,6.06145056782554,"Glas"
1,41,21,2018,"F3_Övrigt_diverse","F_Diverse",57.3577,19.085,57.3357,19.0633,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",127.731716946515,0.371583176571681,"Diverse"
1,41,21,2018,"A3_Plastpåse","A_Plast",57.3577,19.085,57.3357,19.0633,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",23.22394853573,0.418031073643141,"Plast"
1,41,21,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",57.3577,19.085,57.3357,19.0633,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",34.8359228035951,6.8046169209689,"Naturmaterial"
1,41,21,2018,"A1_Plastflaska","A_Plast",57.3577,19.085,57.3357,19.0633,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.611974267865,4.0177430966813,"Plast"
1,41,21,2018,"A14_Övrig plast","A_Plast",57.3577,19.085,57.3357,19.0633,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",46.4478970714601,19.612624538424,"Plast"
1,44,22,2018,"A3_Plastpåse","A_Plast",57.7108,19.3862,57.6863,19.3763,0.086707,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.5330942138466,0.0230661884276933,"Plast"
1,44,22,2018,"A7_Syntetiskt rep","A_Plast",57.7108,19.3862,57.6863,19.3763,0.086707,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",11.5330942138466,0.0115330942138466,"Plast"
1,44,22,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.7108,19.3862,57.6863,19.3763,0.086707,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",46.1323768553865,5768.17327320747,"Naturmaterial"
1,44,22,2018,"A14_Övrig plast","A_Plast",57.7108,19.3862,57.6863,19.3763,0.086707,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.5330942138466,0.0230661884276933,"Plast"
1,44,22,2018,"D2_Glasflaska","D_Glas",57.7108,19.3862,57.6863,19.3763,0.086707,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.5330942138466,3.69059014843092,"Glas"
1,48,24,2018,"A2_Plastfilm","A_Plast",57.4755,19.2345,57.497,19.2495,0.082786200354,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",36.2379235569669,0.0483172314092892,"Plast"
1,48,24,2018,"D1_Glasburk","D_Glas",57.4755,19.2345,57.497,19.2495,0.082786200354,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",36.2379235569669,12.5624801664152,"Glas"
1,48,24,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",57.4755,19.2345,57.497,19.2495,0.082786200354,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",60.3965392616115,4.83172314092893,"Naturmaterial"
1,48,24,2018,"A1_Plastflaska","A_Plast",57.4755,19.2345,57.497,19.2495,0.082786200354,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",12.0793078523223,11.0404873770226,"Plast"
1,48,24,2018,"A14_Övrig plast","A_Plast",57.4755,19.2345,57.497,19.2495,0.082786200354,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",277.824080603413,29.7634145481222,"Plast"
1,48,24,2018,"A7_Syntetiskt rep","A_Plast",57.4755,19.2345,57.497,19.2495,0.082786200354,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",169.110309932512,2.71784426677252,"Plast"
1,48,24,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.4755,19.2345,57.497,19.2495,0.082786200354,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",1811.89617784835,102.903623593934,"Naturmaterial"
1,48,24,2018,"A3_Plastpåse","A_Plast",57.4755,19.2345,57.497,19.2495,0.082786200354,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",12.0793078523223,2.66952703536323,"Plast"
1,50,25,2018,"A7_Syntetiskt rep","A_Plast",56.7263,16.9935,56.7098,16.9873,0.057412,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",52.2538842053926,0.0522538842053926,"Plast"
1,50,25,2018,"C3_Bobbins ","C_Gummi",56.7263,16.9935,56.7098,16.9873,0.057412,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",34.8359228035951,1.07991360691145,"Gummi"
1,50,25,2018,"D3_Glasbit","D_Glas",56.7263,16.9935,56.7098,16.9873,0.057412,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",121.925729812583,2.45593255765345,"Glas"
1,50,25,2018,"D2_Glasflaska","D_Glas",56.7263,16.9935,56.7098,16.9873,0.057412,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",52.2538842053926,16.8431686755382,"Glas"
1,50,25,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",56.7263,16.9935,56.7098,16.9873,0.057412,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",487.702919250331,23.4619940082213,"Naturmaterial"
1,52,26,2018,"B8_Övrig metall","B_Metall",56.6907,16.9973,56.6667,16.9848,0.08391,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.9175306876415,0.631629126445001,"Metall"
1,52,26,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",56.6907,16.9973,56.6667,16.9848,0.08391,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",464.783696818019,27.8393516863305,"Naturmaterial"
1,52,26,2018,"F1_Kläder_trasor","F_Diverse",56.6907,16.9973,56.6667,16.9848,0.08391,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.9175306876415,1.35859849839113,"Diverse"
1,53,27,2018,"E2_Rep","E_Naturmaterial",56.0695,17.3673,56.0825,17.4053,0.071734,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",13.9403908885605,2.59291270527226,"Naturmaterial"
1,53,27,2018,"A14_Övrig plast","A_Plast",56.0695,17.3673,56.0825,17.4053,0.071734,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",13.9403908885605,10.1764853486492,"Plast"
1,56,28,2018,"N_Inget","N_Inget",55.6895,14.8768,55.6932,14.8338,0.08223,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","Inget",0,0,"Inget"
1,58,29,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.71,14.717,55.7042,14.674,0.080562,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",12.4128000794419,7.89454085052506,"Naturmaterial"
1,60,30,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.6878,14.4507,55.698,14.4108,0.077252,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",25.8892973644695,0.440118055195982,"Naturmaterial"
1,62,31,2018,"A7_Syntetiskt rep","A_Plast",55.698,14.3638,55.7185,14.339,0.074493,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","FISHERY",13.4240801149101,0.161088961378922,"Plast"
1,62,31,2018,"A3_Plastpåse","A_Plast",55.698,14.3638,55.7185,14.339,0.074493,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",67.1204005745506,0.617507685285866,"Plast"
1,62,31,2018,"F1_Kläder_trasor","F_Diverse",55.698,14.3638,55.7185,14.339,0.074493,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",13.4240801149101,6.55095109607614,"Diverse"
1,63,32,2018,"C6_Övrig gummi","C_Gummi",55.7065,14.3722,55.7128,14.4145,0.058338,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",34.2829716479824,0.0342829716479824,"Gummi"
1,66,33,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.4622,14.5337,55.459,14.4895,0.070375,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",99.4671403197157,4.83126110124334,"Naturmaterial"
1,66,33,2018,"B7_Kabel","B_Metall",55.4622,14.5337,55.459,14.4895,0.070375,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",14.2095914742451,0.795737122557726,"Metall"
1,66,33,2018,"A3_Plastpåse","A_Plast",55.4622,14.5337,55.459,14.4895,0.070375,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",71.0479573712256,2.44404973357016,"Plast"
1,67,34,2018,"A14_Övrig plast","A_Plast",55.216,13.6458,55.213,13.603,0.06805,"BAL-SE-AA-U_Arkonahavet_och_S_Oresund","BAL-SE-RG-Ostersjon","OTHER",14.695077149155,0.014695077149155,"Plast"
1,67,34,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.216,13.6458,55.213,13.603,0.06805,"BAL-SE-AA-U_Arkonahavet_och_S_Oresund","BAL-SE-RG-Ostersjon","OTHER",146.95077149155,3.11535635562087,"Naturmaterial"
1,67,34,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",55.216,13.6458,55.213,13.603,0.06805,"BAL-SE-AA-U_Arkonahavet_och_S_Oresund","BAL-SE-RG-Ostersjon","OTHER",14.695077149155,10.6392358559882,"Naturmaterial"
4,11,5,2018,"A6_Monofilament (härva)","A_Plast",55.6603,14.5243,55.674,14.4867,0.083533813912,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","FISHERY",11.9712000825614,0.0119712000825614,"Plast"
4,11,5,2018,"A3_Plastpåse","A_Plast",55.6603,14.5243,55.674,14.4867,0.083533813912,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",35.9136002476842,0.826012805696735,"Plast"
4,11,5,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.6603,14.5243,55.674,14.4867,0.083533813912,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",11.9712000825614,6.8475264472251,"Naturmaterial"
4,13,6,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.6818,14.4963,55.697,14.53,0.087104,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",22.9610580455547,0.757714915503306,"Naturmaterial"
4,14,7,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.703,14.6673,55.7093,14.7117,0.088658776044,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",11.2791992470516,1.27454951491683,"Naturmaterial"
4,14,7,2018,"A3_Plastpåse","A_Plast",55.703,14.6673,55.7093,14.7117,0.088658776044,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",11.2791992470516,0.439888770635012,"Plast"
4,14,7,2018,"F1_Kläder_trasor","F_Diverse",55.703,14.6673,55.7093,14.7117,0.088658776044,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",11.2791992470516,1.48885430061081,"Diverse"
4,18,9,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.0423,18.8218,57.0605,18.8308,0.073885,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",81.2072815862489,12.5871286458686,"Naturmaterial"
4,18,9,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",57.0423,18.8218,57.0605,18.8308,0.073885,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",13.5345469310415,14.2112742775936,"Naturmaterial"
4,2,1,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.4607,14.5225,55.4582,14.4777,0.089001,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",22.4716576218245,0.382018179571016,"Naturmaterial"
4,21,10,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.26,19.0772,57.2773,19.0962,0.071712,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",13.9446675591254,0.278893351182508,"Naturmaterial"
4,22,11,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.3025,19.0538,57.3238,19.0782,0.095098,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",126.185619045616,4.7529916507182,"Naturmaterial"
4,22,11,2018,"A14_Övrig plast","A_Plast",57.3025,19.0538,57.3238,19.0782,0.095098,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",10.5154682538013,0.15773202380702,"Plast"
4,22,11,2018,"A1_Plastflaska","A_Plast",57.3025,19.0538,57.3238,19.0782,0.095098,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",10.5154682538013,0.851752928557909,"Plast"
4,22,11,2018,"A2_Plastfilm","A_Plast",57.3025,19.0538,57.3238,19.0782,0.095098,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",10.5154682538013,0.38907232539065,"Plast"
4,25,12,2018,"N_Inget","N_Inget",57.5923,19.1535,57.6163,19.17,0.077103004671,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","Inget",0,0,"Inget"
4,27,13,2018,"A2_Plastfilm","A_Plast",57.6875,19.3767,57.7117,19.3868,0.088288,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",22.6531351939108,0.0792859731786879,"Plast"
4,28,14,2018,"N_Inget","N_Inget",57.7222,19.181,57.711,19.1582,0.054259,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","Inget",0,0,"Inget"
4,31,15,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",57.8297,19.5305,57.8545,19.5255,0.08391,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.9175306876415,4.82659992849482,"Naturmaterial"
4,33,16,2018,"A14_Övrig plast","A_Plast",57.8565,19.4727,57.8755,19.5032,0.08391,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.9175306876415,0.0476701227505661,"Plast"
4,35,17,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",57.8725,19.4195,57.8967,19.4295,0.080011,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",12.4982814862956,6.52410293584632,"Naturmaterial"
4,4,2,2018,"A5_Monofilament","A_Plast",55.6878,14.4497,55.6983,14.4093,0.084186248502,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","FISHERY",11.8784245383763,0.0118784245383763,"Plast"
4,4,2,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.6878,14.4497,55.6983,14.4093,0.084186248502,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",11.8784245383763,0.225690066229149,"Naturmaterial"
4,4,2,2018,"A3_Plastpåse","A_Plast",55.6878,14.4497,55.6983,14.4093,0.084186248502,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",11.8784245383763,0.237568490767526,"Plast"
4,43,21,2018,"A1_Plastflaska","A_Plast",57.4847,17.5632,57.4718,17.5537,0.04611,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",21.6872695727608,1.47473433094773,"Plast"
4,43,21,2018,"B8_Övrig metall","B_Metall",57.4847,17.5632,57.4718,17.5537,0.04611,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",21.6872695727608,28.1283886358707,"Metall"
4,45,22,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.3462,17.4202,57.3212,17.4178,0.087484638722,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",125.736359670578,27.3762346737305,"Naturmaterial"
4,45,22,2018,"A1_Plastflaska","A_Plast",57.3462,17.4202,57.3212,17.4178,0.087484638722,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.4305781518708,0.662973532808504,"Plast"
4,45,22,2018,"D2_Glasflaska","D_Glas",57.3462,17.4202,57.3212,17.4178,0.087484638722,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.4305781518708,4.02356350945851,"Glas"
4,45,22,2018,"F1_Kläder_trasor","F_Diverse",57.3462,17.4202,57.3212,17.4178,0.087484638722,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.4305781518708,4.14929986912909,"Diverse"
4,47,23,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.096,17.2837,57.1207,17.2897,0.084669284564,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",141.727901231165,11.4563386828525,"Naturmaterial"
4,47,23,2018,"A2_Plastfilm","A_Plast",57.096,17.2837,57.1207,17.2897,0.084669284564,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.8106584359304,0.460615679001286,"Plast"
4,47,23,2018,"E1_Trälaminat, spånskiva","E_Naturmaterial",57.096,17.2837,57.1207,17.2897,0.084669284564,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.8106584359304,4.7360740328081,"Naturmaterial"
4,49,24,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",57.0472,17.1458,57.0342,17.134,0.040169193834,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",1120.26146668423,61.3903283742958,"Naturmaterial"
4,51,25,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",56.9385,17.175,56.9623,17.1858,0.086296073734,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",104.292114467939,3.01288330685156,"Naturmaterial"
4,51,25,2018,"A1_Plastflaska","A_Plast",56.9385,17.175,56.9623,17.1858,0.086296073734,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.5880127186598,0.475108521465054,"Plast"
4,51,25,2018,"A11_Plastbackar och behållare","A_Plast",56.9385,17.175,56.9623,17.1858,0.086296073734,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.5880127186598,96.7599062008097,"Plast"
4,51,25,2018,"B4_Metallfat_oljefat","B_Metall",56.9385,17.175,56.9623,17.1858,0.086296073734,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.5880127186598,16.7099143403075,"Metall"
4,53,26,2018,"D4_Övrigt glas","D_Glas",56.6965,16.9998,56.6807,16.9925,0.056792225763,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",35.2160876445698,27.7326690200987,"Glas"
4,53,26,2018,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",56.6965,16.9998,56.6807,16.9925,0.056792225763,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",123.256306755994,13.2060328667136,"Naturmaterial"
