haul_id,plast_a,sup_a,fishery_a,tot_a,plast_b,quarter,st_no,haul_no,year,lat,lon,ansse_area,balse_area,swept_area_km2,sup_b,fishery_b,var,depth,tot_b,X,Y
west_2020_1_28_27,77.217692117618,15.4435384235236,61.7741536940944,77.217692117618,0.0926612305411416,1,28,27,2020,57.68315,11.359100000000002,ANS-SE-AA-B_Kattegatt,NA,0.064752,0.0154435384235236,0.077217692117618,biomass_density,69.3499984741211,0.0926612305411416,640.6571028281954,6395.882877673802
west_2020_1_29_28,0,0,0,0,0,1,29,28,2020,57.555,11.61135,ANS-SE-AA-B_Kattegatt,NA,0.06816,0,0,biomass_density,45.70000076293945,0,656.2420612353594,6382.174227646376
west_2020_1_2_2,0,0,15.0829562594268,15.0829562594268,0,1,2,2,2020,57.134699999999995,11.848500000000001,ANS-SE-AA-B_Kattegatt,NA,0.0663,0,3.86123680241327,biomass_density,52.04999923706055,3.86123680241327,672.3854823931925,6335.980731123325
west_2020_1_30_29,0,0,0,0,0,1,30,29,2020,58.6435,10.83485,ANS-SE-AA-B_Skagerrak,NA,0.075453,0,0,biomass_density,82.4000015258789,0,606.4956278261202,6501.812998527914
west_2020_1_31_30,14.0510615577007,14.0510615577007,0,14.0510615577007,0.0281021231154014,1,31,30,2020,58.567499999999995,10.8906,ANS-SE-AA-B_Skagerrak,NA,0.071169,0.0281021231154014,0,biomass_density,74.9000015258789,0.0281021231154014,609.9692310699835,6493.442831065307
west_2020_1_32_31,14.7536146355857,14.7536146355857,0,14.7536146355857,0.0885216878135143,1,32,31,2020,58.52535,10.84445,ANS-SE-AA-B_Skagerrak,NA,0.067780000000000007,0.0885216878135143,0,biomass_density,92.94999694824219,0.0885216878135143,607.4141777430385,6488.676173068118
west_2020_1_33_32,27.7986267478387,0,27.7986267478387,27.7986267478387,0.0138993133739193,1,33,32,2020,58.4774,11.1311,ANS-SE-AA-B_Skagerrak,NA,0.071946,0,0.0138993133739193,biomass_density,54.599998474121094,0.0138993133739193,624.2737270974123,6483.833048334504
west_2020_1_37_36,87.4060385086033,62.4328846490023,12.4865769298005,87.4060385086033,0.0874060385086033,1,37,36,2020,58.34255,10.84675,ANS-SE-AA-B_Skagerrak,NA,0.080086,0.0499463077192019,0.0124865769298005,biomass_density,136.0500030517578,0.0874060385086033,608.1071146553869,6468.331545726799
west_2020_1_3_3,0,0,0,0,0,1,3,3,2020,56.9399,11.67735,utanför ANSSE-area,NA,0.071568,0,0,biomass_density,49.099998474121094,0,662.881435551699,6313.886306039476
west_2020_1_6_6,0,0,0,0,0,1,6,6,2020,56.60755,11.82535,utanför ANSSE-area,NA,0.06594,0,0,biomass_density,32.900001525878906,0,673.408911559237,6277.2725016991135
west_2020_1_7_7,0,0,0,0,0,1,7,7,2020,56.350049999999996,11.9277,utanför ANSSE-area,NA,0.07038,0,0,biomass_density,30.700000762939453,0,680.9100329425884,6248.8892606294085
west_2020_1_8_8,0,0,0,0,0,1,8,8,2020,56.3792,12.26025,ANS-SE-AA-B_Kattegatt,NA,0.07148,0,0,biomass_density,32.29999923706055,0,701.2972351338146,6253.05599340716
west_2020_1_9_9,0,0,0,0,0,1,9,9,2020,56.34465,12.59045,ANS-SE-AA-B_Kattegatt,NA,0.070791,0,0,biomass_density,22.049999237060547,0,721.8756152175575,6250.229039736272
west_2020_3_120_5,18.90502117362372,9.45251058681186,9.45251058681186,18.90502117362372,0.0567150635208711,3,120,5,2020,58.12325,10.3466,utanför ANSSE-area,NA,0.105792,0.0378100423472474,0.0189050211736237,biomass_density,188.60000610351562,0.0567150635208711,579.3195543039495,6443.223687000272
west_2020_3_121_6,0,0,0,0,0,3,121,6,2020,58.17185,10.63765,ANS-SE-AA-B_Skagerrak,NA,0.0875,0,0,biomass_density,255.3000030517578,0,596.3301809294682,6449.012803829978
west_2020_3_122_7,0,0,0,0,0,3,122,7,2020,58.22405,10.8915,ANS-SE-AA-B_Skagerrak,NA,0.083112,0,0,biomass_density,157.3000030517578,0,611.0968732054024,6455.213953430264
west_2020_3_123_8,30.3965226378102,15.1982613189051,15.1982613189051,30.3965226378102,0.121586090551241,3,123,8,2020,58.245450000000005,11.17615,ANS-SE-AA-B_Skagerrak,NA,0.065797,0.0607930452756205,0.0607930452756205,biomass_density,60.099998474121094,0.121586090551241,627.7354369557441,6458.100432052902
west_2020_3_124_9,0,0,0,0,0,3,124,9,2020,58.617000000000004,10.4931,ANS-SE-AA-B_Skagerrak,NA,0.079235,0,0,biomass_density,176.10000610351562,0,586.7282335769468,6498.370834919378
west_2020_3_125_10,13.0541486084278,13.0541486084278,0,13.0541486084278,0.052216594433711,3,125,10,2020,58.569500000000005,10.61275,ANS-SE-AA-B_Skagerrak,NA,0.076604,0.052216594433711,0,biomass_density,181.1199951171875,0.052216594433711,593.8044856546267,6493.243808693152
west_2020_3_127_12,0,0,0,0,0,3,127,12,2020,58.4836,11.1284,ANS-SE-AA-B_Skagerrak,NA,0.076604,0,0,biomass_density,55.900001525878906,0,624.0944477111573,6484.518159794685
west_2020_3_139_24,96.2556550197324,82.5048471597706,13.7508078599618,110.0064628796942,2.36513895191342,3,139,24,2020,57.6605,11.181999999999999,ANS-SE-AA-B_Kattegatt,NA,0.072723,0.85255008731763,1.51258886459579,biomass_density,39.060001373291016,10.53311882073071,630.1812670117289,6393.008354184775
west_2020_3_140_25,50.4201680672268,16.8067226890756,16.8067226890756,50.4201680672268,0.5378151260504195,3,140,25,2020,57.604299999999995,11.37855,ANS-SE-AA-B_Kattegatt,NA,0.0595,0.168067226890756,0.302521008403361,biomass_density,52.54999923706055,0.5378151260504195,642.1243848738698,6387.148521239403
west_2020_3_141_26,52.216594433711,0,52.216594433711,52.216594433711,0.0261082972168555,3,141,26,2020,57.7846,11.2599,ANS-SE-AA-B_Kattegatt,NA,0.076604,0,0.0261082972168555,biomass_density,58.54999923706055,0.0261082972168555,634.3670690675639,6406.971823460842
west_2020_3_142_27,49.9463077192019,0,49.9463077192019,49.9463077192019,0.0249731538596009,3,142,27,2020,57.1657,11.450050000000001,utanför ANSSE-area,NA,0.080086,0,0.0249731538596009,biomass_density,65.9000015258789,0.0249731538596009,648.1546280713528,6338.493357797679
west_2020_3_144_29,49.1787154519524,0,49.1787154519524,49.1787154519524,0.7540736369299368,3,144,29,2020,56.79025,11.863299999999999,utanför ANSSE-area,NA,0.061002,0,0.7540736369299368,biomass_density,47.5,0.7540736369299368,674.8876770479702,6297.695330701872
west_2020_3_145_30,59.8256083516549,0,59.8256083516549,74.7820104395686,0.0299128041758275,3,145,30,2020,56.60495,11.825,utanför ANSSE-area,NA,0.066861,0,0.0299128041758275,biomass_density,32.5,2.4229371382420277,673.3993541489208,6276.982354052161
west_2020_3_148_33,0,0,0,0,0,3,148,33,2020,56.34805,11.94135,utanför ANSSE-area,NA,0.06926,0,0,biomass_density,30.5,0,681.7627321428592,6248.70274729699
west_2020_3_149_34,0,0,0,0,0,3,149,34,2020,56.3816,12.262,ANS-SE-AA-B_Kattegatt,NA,0.065455,0,0,biomass_density,32.349998474121094,0,701.39256967561,6253.328080463099
west_2020_3_150_35,0,0,0,0,0,3,150,35,2020,56.3514,12.5731,ANS-SE-AA-B_Kattegatt,NA,0.060515,0,0,biomass_density,22.940000534057617,0,720.7649695091476,6250.923939455535
west_2020_3_151_36,0,0,0,14.9564020879137,0,3,151,36,2020,56.554199999999994,12.58525,ANS-SE-AA-B_Kattegatt,NA,0.066861,0,0,biomass_density,21.850000381469727,12.3839009287926,720.3374384311196,6273.51854767286
west_2020_3_152_37,61.1106867313421,15.2776716828355,45.8330150485066,61.1106867313421,0.1069437017798487,3,152,37,2020,56.82855,12.22645,ANS-SE-AA-B_Kattegatt,NA,0.065455,0.0916660300970132,0.0152776716828355,biomass_density,38.70000076293945,0.1069437017798487,696.8586899524267,6302.942640862708
west_2020_3_153_38,0,0,0,0,0,3,153,38,2020,56.88535,12.27985,ANS-SE-AA-B_Kattegatt,NA,0.065797,0,0,biomass_density,25.100000381469727,0,699.8122418253516,6309.415982447239
west_2020_3_154_39,0,0,0,0,0,3,154,39,2020,57.030550000000005,12.2,ANS-SE-AA-B_Kattegatt,NA,0.065455,0,0,biomass_density,30.149999618530273,0,694.1927328123256,6325.338088527695
west_2020_3_155_40,0,0,0,0,0,3,155,40,2020,57.193349999999995,12.05695,ANS-SE-AA-B_Kattegatt,NA,0.047439,0,0,biomass_density,28.450000762939453,0,684.7029125207893,6343.0520563765
west_2020_3_156_41,54.7030989305544,0,27.3515494652772,54.7030989305544,0.2735154946527722,3,156,41,2020,56.9405,11.6761,utanför ANSSE-area,NA,0.073122,0,0.0136757747326386,biomass_density,49.5,0.2735154946527722,662.802796744133,6313.950086307902
west_2020_3_157_42,0,0,0,0,0,3,157,42,2020,57.1185,11.84135,ANS-SE-AA-B_Kattegatt,NA,0.06816,0,0,biomass_density,52.20000076293945,0,672.0280579620493,6334.160241702434
west_2020_3_158_43,0,0,0,0,0,3,158,43,2020,57.1974,11.66145,ANS-SE-AA-B_Kattegatt,NA,0.072723,0,0,biomass_density,69.31999969482422,0,660.7965649995766,6342.4998902638945
west_2020_3_159_44,0,0,0,0,0,3,159,44,2020,57.328450000000004,11.5805,ANS-SE-AA-B_Kattegatt,NA,0.06852,0,0,biomass_density,63.439998626708984,0,655.3543863424748,6356.894110948046
west_2020_3_160_45,30.5553433656711,0,30.5553433656711,30.5553433656711,0.0152776716828355,3,160,45,2020,57.3902,11.3199,utanför ANSSE-area,NA,0.065455,0,0.0152776716828355,biomass_density,39.400001525878906,0.0152776716828355,639.4347839956853,6363.200894813823
west_2020_3_161_46,0,0,0,0,0,3,161,46,2020,57.4533,10.850549999999998,utanför ANSSE-area,NA,0.062334,0,0,biomass_density,39.400001525878906,0,611.0384962571617,6369.35876338514
west_2020_3_162_47,0,0,0,0,0,3,162,47,2020,57.63305,10.75515,utanför ANSSE-area,NA,0.06926,0,0,biomass_density,24.299999237060547,0,604.7976895081774,6389.213596488713
west_2021_1_10_10,22.3773720014322,0,22.3773720014322,22.3773720014322,0.0223773720014322,1,10,10,2021,56.83175,12.232800000000001,ANS-SE-AA-B_Kattegatt,NA,0.044688,0,0.0223773720014322,biomass_density,38.25,0.0223773720014322,697.2291339294713,6303.316904234262
west_2021_1_12_11,14.4383482529599,0,14.4383482529599,14.4383482529599,0.0144383482529599,1,12,11,2021,56.61455,11.82675,utanför ANSSE-area,NA,0.06926,0,0.0144383482529599,biomass_density,33.29999923706055,0.0144383482529599,673.4627037255527,6278.054826589751
west_2021_1_13_12,28.8766965059198,0,14.4383482529599,28.8766965059198,0.0288766965059198,1,13,12,2021,56.7913,11.8597,utanför ANSSE-area,NA,0.06926,0,0.0144383482529599,biomass_density,45.099998474121094,0.0288766965059198,674.6629831842432,6297.802957024697
west_2021_1_14_13,45.594783956715304,0,45.594783956715304,45.594783956715304,0.0759913065945256,1,14,13,2021,56.93685,11.6802,utanför ANSSE-area,NA,0.065797,0,0.0759913065945256,biomass_density,49.400001525878906,0.0759913065945256,663.0680832642252,6313.553744844201
west_2021_1_15_14,15.1153299676532,15.1153299676532,0,15.1153299676532,0.513921218900209,1,15,14,2021,57.177400000000006,11.44355,utanför ANSSE-area,NA,0.066158,0.513921218900209,0,biomass_density,66.9000015258789,0.513921218900209,647.7149852198277,6339.781186223635
west_2021_1_1_1,0,0,0,0,0,1,1,1,2021,57.87465,11.20475,ANS-SE-AA-B_Skagerrak,NA,0.067780000000000007,0,0,biomass_density,62.79999923706055,0,630.7621154916465,6416.885765535786
west_2021_1_2_2,148.323939483833,0,148.323939483833,148.323939483833,0.0148323939483833,1,2,2,2021,57.68545,11.35505,ANS-SE-AA-B_Kattegatt,NA,0.06742,0,0.0148323939483833,biomass_density,68.3499984741211,0.0148323939483833,640.4067908036834,6396.130440402768
west_2021_1_30_29,26.2515422781088,26.2515422781088,0,26.2515422781088,0.0525030845562177,1,30,29,2021,58.3435,10.84575,ANS-SE-AA-B_Skagerrak,NA,0.076186,0.0525030845562177,0,biomass_density,136.6999969482422,0.0525030845562177,608.0456839134539,6468.435687322352
west_2021_1_31_30,0,0,0,0,0,1,31,30,2021,58.31185,10.985800000000001,ANS-SE-AA-B_Skagerrak,NA,0.07334,0,0,biomass_density,107.63999938964844,0,616.3464029952185,6465.146141229307
west_2021_1_32_31,0,0,0,0,0,1,32,31,2021,58.2469,11.174,ANS-SE-AA-B_Skagerrak,NA,0.07038,0,0,biomass_density,60.29999923706055,0,627.6040539882189,6458.257744705345
west_2021_1_33_32,13.8226553320893,0,13.8226553320893,13.8226553320893,0.0138226553320893,1,33,32,2021,58.64745,10.831299999999999,ANS-SE-AA-B_Skagerrak,NA,0.072345,0,0.0138226553320893,biomass_density,83.44999694824219,0.0138226553320893,606.2776104775911,6502.247075744737
west_2021_1_34_33,14.6713615023474,14.6713615023474,0,14.6713615023474,2.37676056338028,1,34,33,2021,58.5784,10.89595,ANS-SE-AA-B_Skagerrak,NA,0.06816,2.37676056338028,0,biomass_density,74.05000305175781,2.37676056338028,610.2460963992136,6494.664944044244
west_2021_1_35_34,0,0,0,0,0,1,35,34,2021,58.528999999999996,10.84395,ANS-SE-AA-B_Skagerrak,NA,0.0689,0,0,biomass_density,92.05000305175781,0,607.373907814185,6489.081677466759
west_2021_1_36_35,14.0607424071991,0,14.0607424071991,14.0607424071991,0.0140607424071991,1,36,35,2021,58.47825,11.129449999999999,ANS-SE-AA-B_Skagerrak,NA,0.07112,0,0.0140607424071991,biomass_density,55.95000076293945,0.0140607424071991,624.1745296908144,6483.924608675552
west_2021_1_37_36,29.3427230046948,14.6713615023474,14.6713615023474,29.3427230046948,0.3814553990610325,1,37,36,2021,57.6672,10.967649999999999,utanför ANSSE-area,NA,0.06816,0.0880281690140845,0.293427230046948,biomass_density,31,0.3814553990610325,617.3734572574259,6393.362684581164
west_2021_1_38_37,29.0275761973876,14.5137880986938,14.5137880986938,29.0275761973876,0.0290275761973876,1,38,37,2021,57.813950000000006,11.013349999999999,utanför ANSSE-area,NA,0.0689,0.0145137880986938,0.0145137880986938,biomass_density,50.720001220703125,0.0290275761973876,619.6135145754963,6409.775848275293
west_2021_1_39_38,0,0,0,0,0,1,39,38,2021,57.854299999999995,10.94705,utanför ANSSE-area,NA,0.065797,0,0,biomass_density,81.9000015258789,0,615.5460438649834,6414.151659563697
west_2021_1_3_3,135.33834586466142,15.0375939849624,120.300751879699,135.33834586466142,0.2105263157894738,1,3,3,2021,57.55475,11.60415,ANS-SE-AA-B_Kattegatt,NA,0.0665,0.180451127819549,0.0300751879699248,biomass_density,46.400001525878906,0.2105263157894738,655.812465331052,6382.129855541202
west_2021_1_40_39,26.2515422781088,13.1257711390544,13.1257711390544,39.3773134171632,4.200246764497409,1,40,39,2021,58.06529999999999,11.0775,ANS-SE-AA-B_Skagerrak,NA,0.076186,0.0262515422781088,4.1739952222193,biomass_density,129.35000610351562,9.73932218517837,622.5639300067,6437.866304927258
west_2021_1_41_40,30.3965226378102,30.3965226378102,0,30.3965226378102,0.334361749015913,1,41,40,2021,57.11715,11.8414,ANS-SE-AA-B_Kattegatt,NA,0.065797,0.334361749015913,0,biomass_density,52.349998474121094,0.334361749015913,672.037344744249,6334.010165148941
west_2021_1_42_41,30.3965226378102,0,30.3965226378102,30.3965226378102,0.0151982613189051,1,42,41,2021,57.1944,12.059650000000001,ANS-SE-AA-B_Kattegatt,NA,0.065797,0,0.0151982613189051,biomass_density,27.100000381469727,0.0151982613189051,684.8607360746909,6343.176195287038
west_2021_1_43_42,16.7190530328362,0,16.7190530328362,16.7190530328362,0.0167190530328362,1,43,42,2021,57.02885,12.2011,ANS-SE-AA-B_Kattegatt,NA,0.059812,0,0.0167190530328362,biomass_density,30.75,0.0167190530328362,694.2683317581932,6325.152102324367
west_2021_1_44_43,0,0,0,22.5499481351193,0,1,44,43,2021,56.89125,12.27275,ANS-SE-AA-B_Kattegatt,NA,0.044345999999999997,0,0,biomass_density,26,4.5550895232941,699.3484563740341,6310.0515690557
west_2021_1_45_44,0,0,0,0,0,1,45,44,2021,57.20675,11.655850000000001,ANS-SE-AA-B_Kattegatt,NA,0.06742,0,0,biomass_density,70.62000274658203,0,660.4177644957558,6343.5270588271915
west_2021_1_46_45,0,0,0,0,0,1,46,45,2021,57.3225,11.5789,ANS-SE-AA-B_Kattegatt,NA,0.06852,0,0,biomass_density,63.900001525878906,0,655.2831899038092,6356.228377702965
west_2021_1_47_46,0,0,0,0,0,1,47,46,2021,57.3892,11.318999999999999,utanför ANSSE-area,NA,0.062334,0,0,biomass_density,39.400001525878906,0,639.3844991231059,6363.087765527092
west_2021_1_48_47,0,0,0,0,0,1,48,47,2021,57.44995,10.84755,utanför ANSSE-area,NA,0.049267,0,0,biomass_density,39.599998474121094,0,610.8686517145672,6368.981013694568
west_2021_1_49_48,69.1132766604465,41.4679659962679,0,82.9359319925358,5.30789964752229,1,49,48,2021,57.83045,10.61635,utanför ANSSE-area,NA,0.072345,2.59865920243279,0,biomass_density,104.69999694824219,31.43271822517109,595.9868387990954,6410.9800701431295
west_2021_1_53_52,25.3813548567222,25.3813548567222,0,25.3813548567222,2.20817787253484,1,53,52,2021,58.07585,10.7356,ANS-SE-AA-B_Skagerrak,NA,0.078798000000000007,2.20817787253484,0,biomass_density,205.9499969482422,2.20817787253484,602.3660239040909,6438.470910144192
west_2021_1_6_6,31.0602413380752,0,31.0602413380752,31.0602413380752,0.0155301206690376,1,6,6,2021,56.3468,11.93835,utanför ANSSE-area,NA,0.064391,0,0.0155301206690376,biomass_density,30.399999618530273,0.0155301206690376,681.5833494236329,6248.555765959735
west_2021_1_7_7,46.3306152705708,0,46.3306152705708,46.3306152705708,0.0154435384235236,1,7,7,2021,56.37795,12.262,ANS-SE-AA-B_Kattegatt,NA,0.064752,0,0.0154435384235236,biomass_density,32.29999923706055,0.0154435384235236,701.4118389640017,6252.922075044024
west_2021_1_8_8,42.857142857142904,28.5714285714286,14.2857142857143,42.857142857142904,0.2142857142857143,1,8,8,2021,56.34655,12.5885,ANS-SE-AA-B_Kattegatt,NA,0.07,0.2,0.0142857142857143,biomass_density,21.950000762939453,0.2142857142857143,721.7441426058799,6250.434067397567
west_2021_1_9_9,0,0,0,0,0,1,9,9,2021,56.55255,12.5792,ANS-SE-AA-B_Kattegatt,NA,0.067203,0,0,biomass_density,22.139999389648438,0,719.9753940808591,6273.315619023831
west_2021_3_128_1,51.948051948052,0,51.948051948052,51.948051948052,0.09090909090909091,3,128,1,2021,58.4546,11.14855,ANS-SE-AA-B_Skagerrak,NA,0.077,0,0.09090909090909091,biomass_density,52.849998474121094,0.09090909090909091,625.3722471158405,6481.327679237567
west_2021_3_129_2,0,0,0,0,0,3,129,2,2021,58.80935,10.77505,ANS-SE-AA-B_Skagerrak,NA,0.077814,0,0,biomass_density,92.80000305175781,0,602.5362954066509,6520.1822329045845
west_2021_3_130_3,12.35528868132,0,0,12.35528868132,0.0247105773626401,3,130,3,2021,58.856049999999996,10.31725,utanför ANSSE-area,NA,0.080937,0,0,biomass_density,164.4499969482422,0.0247105773626401,575.9915768383689,6524.770967606052
west_2021_3_131_4,40.012804097311204,13.3376013657704,26.6752027315408,53.3504054630816,0.0400128040973112,3,131,4,2021,58.26475,10.9627,ANS-SE-AA-B_Skagerrak,NA,0.074976,0.0266752027315408,0.0133376013657704,biomass_density,121.6500015258789,0.5735168587281262,615.1460691998446,6459.863798286543
west_2021_3_132_5,23.6004908902105,23.6004908902105,0,23.6004908902105,3.06806381572737,3,132,5,2021,58.07555,11.11575,ANS-SE-AA-B_Skagerrak,NA,0.042372,3.06806381572737,0,biomass_density,121.30000305175781,3.06806381572737,624.7843049610748,6439.077234532186
west_2021_3_133_6,0,0,0,12.35528868132,0,3,133,6,2021,57.948899999999995,11.1848,ANS-SE-AA-B_Skagerrak,NA,0.080937,0,0,biomass_density,87.1500015258789,1.1119759813188,629.3120426101156,6425.1111204395465
west_2021_3_134_7,0,0,0,0,0,3,134,7,2021,57.68085000000001,11.355550000000001,ANS-SE-AA-B_Kattegatt,NA,0.06736449559,0,0,biomass_density,65.5,0,640.4543895828986,6395.619555203386
west_2021_3_135_8,0,0,0,0,0,3,135,8,2021,57.6614,11.1832,ANS-SE-AA-B_Kattegatt,NA,0.070465790395,0,0,biomass_density,39.209999084472656,0,630.2496197098837,6393.110822369552
west_2021_3_136_9,0,0,0,0,0,3,136,9,2021,56.607299999999995,11.82605,utanför ANSSE-area,NA,0.06852,0,0,biomass_density,32.79999923706055,0,673.453007420333,6277.246457915458
west_2021_3_140_13,0,0,0,0,0,3,140,13,2021,56.552949999999996,12.580400000000001,ANS-SE-AA-B_Kattegatt,NA,0.06816,0,0,biomass_density,21.950000762939453,0,720.0467848851351,6273.363955667202
west_2021_3_141_14,0,0,0,0,0,3,141,14,2021,56.348,12.5826,ANS-SE-AA-B_Kattegatt,NA,0.066158,0,0,biomass_density,21.850000381469727,0,721.3713428470089,6250.576328998251
west_2021_3_142_15,14.8802880823773,14.8802880823773,0,14.8802880823773,0.0297605761647546,3,142,15,2021,56.3881,12.2606,ANS-SE-AA-B_Kattegatt,NA,0.067203,0.0297605761647546,0,biomass_density,32.45000076293945,0.0297605761647546,701.2718687737557,6254.047004874182
west_2021_3_143_16,0,0,0,0,0,3,143,16,2021,56.349000000000004,11.9362,utanför ANSSE-area,NA,0.06964,0,0,biomass_density,30.5,0,681.4400796817304,6248.794836937881
west_2021_3_144_17,0,0,0,0,0,3,144,17,2021,57.45195,10.84925,utanför ANSSE-area,NA,0.06852,0,0,biomass_density,39.599998474121094,0,610.9645931041601,6369.206386317859
west_2021_3_145_18,0,0,0,20.2975622627722,0,3,145,18,2021,57.63115,10.7514,utanför ANSSE-area,NA,0.049267,0,0,biomass_density,24.299999237060547,122.089837010575,604.5792734612664,6388.996329892294
west_2021_3_146_19,0,0,0,0,0,3,146,19,2021,57.9708,10.674150000000001,utanför ANSSE-area,NA,0.076604,0,0,biomass_density,160.6999969482422,0,599.0320662407562,6426.685967435305
west_2021_3_147_20,0,0,0,0,0,3,147,20,2021,58.105450000000005,10.860900000000001,ANS-SE-AA-B_Skagerrak,NA,0.07956,0,0,biomass_density,184.35000610351562,0,609.664265298744,6441.962548925171
west_2021_3_164_37,14.6713615023474,0,0,14.6713615023474,0.410798122065728,3,164,37,2021,57.389250000000004,11.31885,utanför ANSSE-area,NA,0.06816,0,0,biomass_density,39.400001525878906,0.410798122065728,639.3752955763887,6363.093022263153
west_2021_3_165_38,0,0,0,0,0,3,165,38,2021,57.192499999999995,11.6602,ANS-SE-AA-B_Kattegatt,NA,0.06926,0,0,biomass_density,75.08000183105469,0,660.7423586273444,6341.951721586044
west_2021_3_166_39,0,0,0,0,0,3,166,39,2021,57.17575,11.4467,utanför ANSSE-area,NA,0.07038,0,0,biomass_density,66.4000015258789,0,647.9119508736173,6339.604411144435
west_2021_3_167_40,0,0,0,0,0,3,167,40,2021,56.9385,11.67885,utanför ANSSE-area,NA,0.07038,0,0,biomass_density,49.20000076293945,0,662.9787721651925,6313.734111436679
west_2021_3_168_41,0,0,0,0,0,3,168,41,2021,56.79255,11.859649999999998,utanför ANSSE-area,NA,0.07038,0,0,biomass_density,44.70000076293945,0,674.6541180198639,6297.9418995987835
west_2021_3_169_42,0,0,0,0,0,3,169,42,2021,56.8279,12.2269,ANS-SE-AA-B_Kattegatt,NA,0.064391,0,0,biomass_density,38.97999954223633,0,696.8895468941103,6302.871629036272
west_2021_3_170_43,0,0,0,0,0,3,170,43,2021,56.886449999999996,12.280100000000001,ANS-SE-AA-B_Kattegatt,NA,0.066158,0,0,biomass_density,25,0,699.8215915717728,6309.539076890802
west_2021_3_171_44,0,0,0,28.8766965059198,0,3,171,44,2021,57.0295,12.20075,ANS-SE-AA-B_Kattegatt,NA,0.06926,0,0,biomass_density,30.200000762939453,239.214553855039,694.2437075473425,6325.223415434637
west_2021_3_172_45,14.9564020879137,14.9564020879137,0,14.9564020879137,0.269215237582447,3,172,45,2021,57.2011,12.0577,ANS-SE-AA-B_Kattegatt,NA,0.066861,0.269215237582447,0,biomass_density,27.75,0.269215237582447,684.7094970436215,6343.916303530037
west_2021_3_173_46,15.3623989922266,0,15.3623989922266,30.7247979844532,0.0921743939533598,3,173,46,2021,57.11805,11.84275,ANS-SE-AA-B_Kattegatt,NA,0.065094,0,0.0921743939533598,biomass_density,52.04999923706055,2.76523181860079,672.1148795382038,6334.113706771388
west_2021_3_174_47,0,0,0,0,0,3,174,47,2021,57.327600000000004,11.5813,ANS-SE-AA-B_Kattegatt,NA,0.0689,0,0,biomass_density,63.439998626708984,0,655.4061246957884,6356.801354942717
west_2021_3_175_48,0,0,0,0,0,3,175,48,2021,57.530249999999995,11.120000000000001,utanför ANSSE-area,NA,0.06816,0,0,biomass_density,40.599998474121094,0,626.9360421349234,6378.3950115986745
west_2021_3_176_49,0,0,0,0,0,3,176,49,2021,57.5964,11.0322,utanför ANSSE-area,NA,0.067564,0,0,biomass_density,33.099998474121094,0,621.4594477009103,6385.596467546644
