"Quarter","StNo","HaulNo","Year","kategori","gruppnamn","lat_start_dec","long_start_dec","lat_stop_dec","long_stop_dec","djup","swept_area_km2","BALSE_area","sup_fishery_other","no_litter_per_km2","weight_litter_per_km2_kg","gruppnamn_ny"
4,235,24,2020,"B2_Burkar_metall (dryck)","B_Metall",56.7256,16.9939,56.7013,16.9836,66,0.06945,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",14.3988480921526,0.287976961843053,"Metall"
4,235,24,2020,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",56.7256,16.9939,56.7013,16.9836,66,0.06945,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",86.3930885529158,54.5428365730742,"Naturmaterial"
4,235,24,2020,"F1_Kläder_trasor","F_Diverse",56.7256,16.9939,56.7013,16.9836,66,0.06945,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",14.3988480921526,2.64938804895608,"Diverse"
4,235,24,2020,"E1_Trälaminat, spånskiva","E_Naturmaterial",56.7256,16.9939,56.7013,16.9836,66,0.06945,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",14.3988480921526,13.5925125989921,"Naturmaterial"
4,236,25,2020,"N_Inget","N_Inget",56.5655,16.85,56.5417,16.8375,63,0.071734,"BAL-SE-AA-B_V_Gotlandshavet","Inget",0,0,"Inget"
4,237,26,2020,"A11_Plastbackar och behållare","A_Plast",55.2125,13.6016,55.2157,13.6451,43,0.064331,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","SUP",15.5446052447498,0.0621784209789992,"Plast"
4,237,26,2020,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.2125,13.6016,55.2157,13.6451,43,0.064331,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",341.981315384496,8.86042498950739,"Naturmaterial"
4,237,26,2020,"A14_Övrig plast","A_Plast",55.2125,13.6016,55.2157,13.6451,43,0.064331,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",15.5446052447498,0.404159736363495,"Plast"
4,237,26,2020,"F1_Kläder_trasor","F_Diverse",55.2125,13.6016,55.2157,13.6451,43,0.064331,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",15.5446052447498,1.80317420839098,"Diverse"
4,237,26,2020,"E1_Trälaminat, spånskiva","E_Naturmaterial",55.2125,13.6016,55.2157,13.6451,43,0.064331,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",15.5446052447498,3.41981315384496,"Naturmaterial"
4,238,27,2020,"A1_Plastflaska","A_Plast",55.286,13.925,55.2745,13.9644,37,0.058737,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","SUP",17.0250438394879,2.82615727735499,"Plast"
4,238,27,2020,"A14_Övrig plast","A_Plast",55.286,13.925,55.2745,13.9644,37,0.058737,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",34.0500876789758,1.2598532441221,"Plast"
4,238,27,2020,"A2_Plastfilm","A_Plast",55.286,13.925,55.2745,13.9644,37,0.058737,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","SUP",51.0751315184637,3.40500876789758,"Plast"
4,238,27,2020,"B2_Burkar_metall (dryck)","B_Metall",55.286,13.925,55.2745,13.9644,37,0.058737,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",34.0500876789758,3.88170999540324,"Metall"
4,238,27,2020,"F1_Kläder_trasor","F_Diverse",55.286,13.925,55.2745,13.9644,37,0.058737,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",51.0751315184637,7.69531981544853,"Diverse"
4,238,27,2020,"F2_Skor","F_Diverse",55.286,13.925,55.2745,13.9644,37,0.058737,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",17.0250438394879,16.922893576451,"Diverse"
4,239,28,2020,"A14_Övrig plast","A_Plast",55.26,13.9518,55.2565,13.9952,38,0.061116,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",32.7246547548924,2.25800117808757,"Plast"
4,239,28,2020,"B2_Burkar_metall (dryck)","B_Metall",55.26,13.9518,55.2565,13.9952,38,0.061116,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",32.7246547548923,1.47260946397016,"Metall"
4,239,28,2020,"D2_Glasflaska","D_Glas",55.26,13.9518,55.2565,13.9952,38,0.061116,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",32.7246547548924,9.26107729563453,"Glas"
4,239,28,2020,"A2_Plastfilm","A_Plast",55.26,13.9518,55.2565,13.9952,38,0.061116,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","SUP",32.7246547548924,5.33411872504745,"Plast"
4,239,28,2020,"E2_Rep","E_Naturmaterial",55.26,13.9518,55.2565,13.9952,38,0.061116,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",16.3623273774462,1.50533411872505,"Naturmaterial"
4,239,28,2020,"F1_Kläder_trasor","F_Diverse",55.26,13.9518,55.2565,13.9952,38,0.061116,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",16.3623273774462,5.1377707965181,"Diverse"
4,240,29,2020,"A2_Plastfilm","A_Plast",55.4589,14.4799,55.4614,14.5248,57,0.074152,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",13.4858129248031,0.0269716258496062,"Plast"
4,240,29,2020,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.4589,14.4799,55.4614,14.5248,57,0.074152,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",13.4858129248031,0.728233897939368,"Naturmaterial"
4,240,29,2020,"E1_Trälaminat, spånskiva","E_Naturmaterial",55.4589,14.4799,55.4614,14.5248,57,0.074152,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",26.9716258496062,6.47319020390549,"Naturmaterial"
4,240,29,2020,"F1_Kläder_trasor","F_Diverse",55.4589,14.4799,55.4614,14.5248,57,0.074152,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",26.9716258496062,2.37350307476535,"Diverse"
4,241,30,2020,"C6_Övrig gummi","C_Gummi",55.6877,14.5095,55.7026,14.5447,46,0.068975,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",14.4980065241029,0.405944182674882,"Gummi"
4,241,30,2020,"D2_Glasflaska","D_Glas",55.6877,14.5095,55.7026,14.5447,46,0.068975,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",14.4980065241029,2.75462123957956,"Glas"
4,242,31,2020,"B2_Burkar_metall (dryck)","B_Metall",55.6986,14.3632,55.7187,14.3387,34,0.059488,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",16.8101129639591,0.537923614846692,"Metall"
4,242,31,2020,"E1_Trälaminat, spånskiva","E_Naturmaterial",55.6986,14.3632,55.7187,14.3387,34,0.059488,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",16.8101129639591,1.74825174825175,"Naturmaterial"
4,242,31,2020,"F1_Kläder_trasor","F_Diverse",55.6986,14.3632,55.7187,14.3387,34,0.059488,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",16.8101129639591,1.91635287789134,"Diverse"
4,243,32,2020,"A2_Plastfilm","A_Plast",55.7037,14.3795,55.7088,14.4161,38,0.056904,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",17.573457050471,0.878672852523548,"Plast"
4,243,32,2020,"F1_Kläder_trasor","F_Diverse",55.7037,14.3795,55.7088,14.4161,38,0.056904,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",17.573457050471,4.39336426261774,"Diverse"
4,244,33,2020,"A2_Plastfilm","A_Plast",55.883,15.5667,55.9082,15.5675,50,0.07319,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",54.6522749009428,2.24074327093865,"Plast"
4,244,33,2020,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.883,15.5667,55.9082,15.5675,50,0.07319,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",27.3261374504714,0.409892061757071,"Naturmaterial"
4,244,33,2020,"F1_Kläder_trasor","F_Diverse",55.883,15.5667,55.9082,15.5675,50,0.07319,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",40.9892061757071,9.29088673316027,"Diverse"
4,244,33,2020,"A14_Övrig plast","A_Plast",55.883,15.5667,55.9082,15.5675,50,0.07319,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",13.6630687252357,0.79245798606367,"Plast"
4,244,33,2020,"D1_Glasburk","D_Glas",55.883,15.5667,55.9082,15.5675,50,0.07319,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",13.6630687252357,4.42683426697636,"Glas"
4,245,34,2020,"A2_Plastfilm","A_Plast",55.8469,15.5703,55.8324,15.535,38,0.064745,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",30.890416248359,0.355239786856128,"Plast"
4,245,34,2020,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",55.8469,15.5703,55.8324,15.535,38,0.064745,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",15.4452081241795,1.79164414240482,"Naturmaterial"
1,54,1,2021,"A2_Plastfilm","A_Plast",55.8706,16.0676,55.8689,16.024,55,0.068525,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",14.5932141554177,0.0145932141554177,"Plast"
1,54,1,2021,"A5_Monofilament","A_Plast",55.8706,16.0676,55.8689,16.024,55,0.068525,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",14.5932141554177,0.0145932141554177,"Plast"
1,54,1,2021,"A7_Syntetiskt rep","A_Plast",55.8706,16.0676,55.8689,16.024,55,0.068525,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",14.5932141554177,0.0291864283108355,"Plast"
1,55,2,2021,"F3_Övrigt_diverse","F_Diverse",55.7965,15.9501,55.7981,15.9208,61,0.0463,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",21.5982721382289,0.215982721382289,"Diverse"
1,55,2,2021,"A8_Fiskenät, plast","A_Plast",55.7965,15.9501,55.7981,15.9208,61,0.0463,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",21.5982721382289,0.215982721382289,"Plast"
1,56,3,2021,"A8_Fiskenät, plast","A_Plast",55.8451,15.5663,55.8317,15.5307,39,0.069925,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",14.3010368251698,0.0572041473006793,"Plast"
1,56,3,2021,"E1_Trälaminat, spånskiva","E_Naturmaterial",55.8451,15.5663,55.8317,15.5307,39,0.069925,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",14.3010368251698,0.143010368251698,"Naturmaterial"
1,56,3,2021,"F3_Övrigt_diverse","F_Diverse",55.8451,15.5663,55.8317,15.5307,39,0.069925,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",14.3010368251698,0.171612441902038,"Diverse"
1,57,4,2021,"A2_Plastfilm","A_Plast",55.7648,15.4275,55.765,15.404,62,0.03705,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",26.9905533063428,0.0269905533063428,"Plast"
1,57,4,2021,"A8_Fiskenät, plast","A_Plast",55.7648,15.4275,55.765,15.404,62,0.03705,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",26.9905533063428,0.0269905533063428,"Plast"
1,57,4,2021,"F3_Övrigt_diverse","F_Diverse",55.7648,15.4275,55.765,15.404,62,0.03705,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",404.858299595142,28.7179487179487,"Diverse"
1,59,6,2021,"A2_Plastfilm","A_Plast",55.2118,13.5917,55.2145,13.6284,44,0.051744,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","SUP",38.65182436611,2.12585034013605,"Plast"
1,59,6,2021,"D3_Glasbit","D_Glas",55.2118,13.5917,55.2145,13.6284,44,0.051744,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",19.325912183055,0.347866419294991,"Glas"
1,60,7,2021,"A11_Plastbackar och behållare","A_Plast",55.2683,13.7231,55.2543,13.6862,40,0.064745,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","SUP",15.4452081241795,0.926712487450768,"Plast"
1,60,7,2021,"A8_Fiskenät, plast","A_Plast",55.2683,13.7231,55.2543,13.6862,40,0.064745,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","FISHERY",15.4452081241795,0.864931654954051,"Plast"
1,60,7,2021,"D2_Glasflaska","D_Glas",55.2683,13.7231,55.2543,13.6862,40,0.064745,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",15.4452081241795,2.78013746235231,"Glas"
1,60,7,2021,"B2_Burkar_metall (dryck)","B_Metall",55.2683,13.7231,55.2543,13.6862,40,0.064745,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",15.4452081241795,0.58691790871882,"Metall"
1,60,7,2021,"F1_Kläder_trasor","F_Diverse",55.2683,13.7231,55.2543,13.6862,40,0.064745,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",15.4452081241795,3.02726079233918,"Diverse"
1,60,7,2021,"F3_Övrigt_diverse","F_Diverse",55.2683,13.7231,55.2543,13.6862,40,0.064745,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",15.4452081241795,13.1284269055526,"Diverse"
1,61,8,2021,"A11_Plastbackar och behållare","A_Plast",55.2875,13.922,55.2757,13.9597,37,0.06805,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","SUP",14.695077149155,0.0293901542983101,"Plast"
1,61,8,2021,"A14_Övrig plast","A_Plast",55.2875,13.922,55.2757,13.9597,37,0.06805,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",14.695077149155,0.20573108008817,"Plast"
1,61,8,2021,"A9_Buntband, plast","A_Plast",55.2875,13.922,55.2757,13.9597,37,0.06805,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",14.695077149155,0.705363703159442,"Plast"
1,61,8,2021,"B2_Burkar_metall (dryck)","B_Metall",55.2875,13.922,55.2757,13.9597,37,0.06805,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",44.085231447465,4.23218221895665,"Metall"
1,61,8,2021,"E3_Papper_kartong","E_Naturmaterial",55.2875,13.922,55.2757,13.9597,37,0.06805,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",14.695077149155,1.1756061719324,"Naturmaterial"
1,61,8,2021,"A10_Förpackningsband, plast","A_Plast",55.2875,13.922,55.2757,13.9597,37,0.06805,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",14.695077149155,2.3218221895665,"Plast"
1,61,8,2021,"D2_Glasflaska","D_Glas",55.2875,13.922,55.2757,13.9597,37,0.06805,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",14.695077149155,2.73328434974284,"Glas"
1,61,8,2021,"F1_Kläder_trasor","F_Diverse",55.2875,13.922,55.2757,13.9597,37,0.06805,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",14.695077149155,0.705363703159442,"Diverse"
1,61,8,2021,"F2_Skor","F_Diverse",55.2875,13.922,55.2757,13.9597,37,0.06805,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",14.695077149155,3.02718589272594,"Diverse"
1,62,9,2021,"B8_Övrig metall","B_Metall",55.2569,13.9959,55.2606,13.9529,37,0.063457,"BAL-SE-AA-B_Arkonahavet_och_S_Oresund","OTHER",15.7587027435901,9.10853018579511,"Metall"
1,63,10,2021,"A5_Monofilament","A_Plast",55.4585,14.4779,55.4603,14.5101,55,0.055512,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",18.0141230724888,0.0360282461449777,"Plast"
1,64,11,2021,"N_Inget","N_Inget",55.6409,14.6905,55.6427,14.7364,61,0.072225,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","Inget",0,0,"Inget"
1,65,12,2021,"B8_Övrig metall","B_Metall",55.6988,14.8644,55.7135,14.8389,53,0.059228,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",16.8839062605524,0.0675356250422098,"Metall"
1,65,12,2021,"A10_Förpackningsband, plast","A_Plast",55.6988,14.8644,55.7135,14.8389,53,0.059228,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",16.8839062605524,0.574052812858783,"Plast"
1,66,13,2021,"A2_Plastfilm","A_Plast",55.7013,14.3595,55.7184,14.3392,33,0.055104,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",18.1475029036005,1.41550522648084,"Plast"
1,68,15,2021,"A14_Övrig plast","A_Plast",55.7042,14.3838,55.7091,14.4189,38,0.059228,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",16.8839062605524,0.0168839062605524,"Plast"
1,68,15,2021,"A8_Fiskenät, plast","A_Plast",55.7042,14.3838,55.7091,14.4189,38,0.059228,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",16.8839062605524,0.0168839062605524,"Plast"
1,69,16,2021,"A1_Plastflaska","A_Plast",55.8023,15.8025,55.8083,15.846,55,0.072722,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",13.7509969472787,0.577541871785704,"Plast"
1,69,16,2021,"A2_Plastfilm","A_Plast",55.8023,15.8025,55.8083,15.846,55,0.072722,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",13.7509969472787,0.110007975578229,"Plast"
1,69,16,2021,"D1_Glasburk","D_Glas",55.8023,15.8025,55.8083,15.846,55,0.072722,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",13.7509969472787,11.1383075272957,"Glas"
1,69,16,2021,"A3_Plastpåse","A_Plast",55.8023,15.8025,55.8083,15.846,55,0.072722,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",13.7509969472787,0.632545859574819,"Plast"
1,70,17,2021,"A14_Övrig plast","A_Plast",55.835,15.9437,55.846,15.984,56,0.07319,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",13.6630687252357,0.0136630687252357,"Plast"
1,70,17,2021,"F3_Övrigt_diverse","F_Diverse",55.835,15.9437,55.846,15.984,56,0.07319,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",13.6630687252357,2.24074327093865,"Diverse"
1,70,17,2021,"A3_Plastpåse","A_Plast",55.835,15.9437,55.846,15.984,56,0.07319,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",13.6630687252357,1.22967618527121,"Plast"
1,70,17,2021,"E1_Trälaminat, spånskiva","E_Naturmaterial",55.835,15.9437,55.846,15.984,56,0.07319,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",13.6630687252357,9.50949583276404,"Naturmaterial"
1,72,19,2021,"A2_Plastfilm","A_Plast",56.1428,18.3211,56.1633,18.3375,75,0.07,"BAL-SE-AA-B_O_Gotlandshavet","SUP",14.2857142857143,0.0571428571428571,"Plast"
1,72,19,2021,"A7_Syntetiskt rep","A_Plast",56.1428,18.3211,56.1633,18.3375,75,0.07,"BAL-SE-AA-B_O_Gotlandshavet","FISHERY",14.2857142857143,0.228571428571429,"Plast"
1,72,19,2021,"F3_Övrigt_diverse","F_Diverse",56.1428,18.3211,56.1633,18.3375,75,0.07,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",28.5714285714286,7.14285714285715,"Diverse"
1,72,19,2021,"F1_Kläder_trasor","F_Diverse",56.1428,18.3211,56.1633,18.3375,75,0.07,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",14.2857142857143,3.08571428571429,"Diverse"
1,73,20,2021,"A2_Plastfilm","A_Plast",56.2236,18.4295,56.2388,18.455,70,0.06019,"BAL-SE-AA-B_O_Gotlandshavet","SUP",16.6140554909453,0.0664562219637814,"Plast"
1,73,20,2021,"A14_Övrig plast","A_Plast",56.2236,18.4295,56.2388,18.455,70,0.06019,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",16.6140554909453,1.32912443927563,"Plast"
1,74,21,2021,"D2_Glasflaska","D_Glas",56.3282,18.4118,56.347,18.4413,41,0.072228,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",13.8450462424544,2.27058758376253,"Glas"
1,75,22,2021,"E3_Papper_kartong","E_Naturmaterial",56.3877,18.6029,56.4107,18.6209,77,0.075519,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",13.2417007640461,0.0264834015280923,"Naturmaterial"
1,75,22,2021,"A14_Övrig plast","A_Plast",56.3877,18.6029,56.4107,18.6209,77,0.075519,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",13.2417007640461,2.62185675128113,"Plast"
1,75,22,2021,"F1_Kläder_trasor","F_Diverse",56.3877,18.6029,56.4107,18.6209,77,0.075519,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",13.2417007640461,2.35702273600021,"Diverse"
1,77,24,2021,"B8_Övrig metall","B_Metall",57.0455,18.8252,57.0627,18.832,67,0.053001,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",18.8675685364427,2.22637308730024,"Metall"
1,77,24,2021,"D2_Glasflaska","D_Glas",57.0455,18.8252,57.0627,18.832,67,0.053001,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",18.8675685364427,12.4903303711251,"Glas"
1,77,24,2021,"F3_Övrigt_diverse","F_Diverse",57.0455,18.8252,57.0627,18.832,67,0.053001,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",18.8675685364427,17.5845738759646,"Diverse"
1,77,24,2021,"B4_Metallfat_oljefat","B_Metall",57.0455,18.8252,57.0627,18.832,67,0.053001,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",18.8675685364427,660.364898775495,"Metall"
1,78,25,2021,"A14_Övrig plast","A_Plast",57.1668,18.8292,57.177,18.8702,49,0.070772,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",28.2597637483751,0.197818346238625,"Plast"
1,78,25,2021,"A2_Plastfilm","A_Plast",57.1668,18.8292,57.177,18.8702,49,0.070772,"BAL-SE-AA-B_O_Gotlandshavet","SUP",14.1298818741875,0.0565195274967501,"Plast"
1,80,27,2021,"F3_Övrigt_diverse","F_Diverse",57.3014,19.0524,57.319,19.0726,67,0.059696,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",33.50308228357,4.1543822031627,"Diverse"
1,80,27,2021,"A2_Plastfilm","A_Plast",57.3014,19.0524,57.319,19.0726,67,0.059696,"BAL-SE-AA-B_O_Gotlandshavet","SUP",16.751541141785,0.0335030822835701,"Plast"
1,80,27,2021,"F1_Kläder_trasor","F_Diverse",57.3014,19.0524,57.319,19.0726,67,0.059696,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",50.254623425355,19.9678370410078,"Diverse"
1,81,28,2021,"A2_Plastfilm","A_Plast",57.3151,19.1036,57.3352,19.13,75,0.068525,"BAL-SE-AA-B_O_Gotlandshavet","SUP",43.7796424662531,0.0729660707770887,"Plast"
1,81,28,2021,"A3_Plastpåse","A_Plast",57.3151,19.1036,57.3352,19.13,75,0.068525,"BAL-SE-AA-B_O_Gotlandshavet","SUP",14.5932141554177,0.437796424662532,"Plast"
1,81,28,2021,"F1_Kläder_trasor","F_Diverse",57.3151,19.1036,57.3352,19.13,75,0.068525,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",29.1864283108354,4.90331995622035,"Diverse"
1,81,28,2021,"F3_Övrigt_diverse","F_Diverse",57.3151,19.1036,57.3352,19.13,75,0.068525,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",14.5932141554177,24.8960233491426,"Diverse"
1,83,30,2021,"F1_Kläder_trasor","F_Diverse",57.7709,19.4821,57.7899,19.4819,78,0.054886,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",72.8783296286848,11.8791677294756,"Diverse"
1,84,31,2021,"A2_Plastfilm","A_Plast",57.8582,19.4744,57.8761,19.505,68,0.070304,"BAL-SE-AA-B_O_Gotlandshavet","SUP",28.4478834774692,0.0853436504324079,"Plast"
1,84,31,2021,"B2_Burkar_metall (dryck)","B_Metall",57.8582,19.4744,57.8761,19.505,68,0.070304,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",14.2239417387346,0.312926718252162,"Metall"
1,84,31,2021,"F1_Kläder_trasor","F_Diverse",57.8582,19.4744,57.8761,19.505,68,0.070304,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",14.2239417387346,0.853436504324078,"Diverse"
1,85,32,2021,"A2_Plastfilm","A_Plast",57.8754,19.4218,57.9002,19.4337,48,0.075114,"BAL-SE-AA-B_O_Gotlandshavet","SUP",13.313097425247,0.0532523897009878,"Plast"
1,85,32,2021,"A7_Syntetiskt rep","A_Plast",57.8754,19.4218,57.9002,19.4337,48,0.075114,"BAL-SE-AA-B_O_Gotlandshavet","FISHERY",13.313097425247,2.36973134169396,"Plast"
1,85,32,2021,"F3_Övrigt_diverse","F_Diverse",57.8754,19.4218,57.9002,19.4337,48,0.075114,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",13.313097425247,2.79575045930186,"Diverse"
1,86,33,2021,"A3_Plastpåse","A_Plast",57.8593,19.5269,57.8358,19.5279,76,0.067886,"BAL-SE-AA-B_O_Gotlandshavet","SUP",14.7305777332587,1.62036355065846,"Plast"
1,89,36,2021,"F3_Övrigt_diverse","F_Diverse",57.3633,16.9177,57.3786,16.8923,44,0.05695,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",35.118525021949,3.26602282704126,"Diverse"
1,90,37,2021,"F1_Kläder_trasor","F_Diverse",57.4171,17.0221,57.4395,17.0027,55,0.071266,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",14.0319366879017,3.3676648050964,"Diverse"
1,90,37,2021,"F3_Övrigt_diverse","F_Diverse",57.4171,17.0221,57.4395,17.0027,55,0.071266,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",28.0638733758034,10.2152499087924,"Diverse"
1,90,37,2021,"A14_Övrig plast","A_Plast",57.4171,17.0221,57.4395,17.0027,55,0.071266,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",14.0319366879017,0.8419162012741,"Plast"
1,90,37,2021,"B2_Burkar_metall (dryck)","B_Metall",57.4171,17.0221,57.4395,17.0027,55,0.071266,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",14.0319366879017,0.477085847388657,"Metall"
1,91,38,2021,"A14_Övrig plast","A_Plast",57.4636,17.0894,57.4818,17.0632,66,0.069498,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",14.3889032777922,11.1945667501223,"Plast"
1,93,40,2021,"A14_Övrig plast","A_Plast",57.4802,17.5599,57.4568,17.5443,77,0.071734,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",13.9403908885605,0.139403908885605,"Plast"
1,93,40,2021,"A2_Plastfilm","A_Plast",57.4802,17.5599,57.4568,17.5443,77,0.071734,"BAL-SE-AA-B_V_Gotlandshavet","SUP",13.9403908885605,0.0557615635542421,"Plast"
1,93,40,2021,"F3_Övrigt_diverse","F_Diverse",57.4802,17.5599,57.4568,17.5443,77,0.071734,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",13.9403908885605,3.01112443192907,"Diverse"
1,93,40,2021,"B1_Konservburkar_metall (mat)","B_Metall",57.4802,17.5599,57.4568,17.5443,77,0.071734,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",13.9403908885605,1.84013159728999,"Metall"
