haul_id,diverse,naturmaterial,plast,metall,glas,gummi,quarter,st_no,haul_no,year,lat,lon,X,Y,ansse_area,balse_area,trend_area,swept_area_km2,sup,fishery,var,depth
2013_1_103_27_57.1_11.8,0,0,0,0,0,0,1,103,27,2013,57.123599999999996,11.8431,308.9009560928107,6335.567869095784,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0694774324514133,0,0,biomass_density,207
2013_1_105_28_57.2_12.1,0,0,0,0,0,0,1,105,28,2013,57.198499999999996,12.056750000000001,322.18913234345416,6343.322528819507,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0651968749125107,0,0,biomass_density,232
2013_1_107_29_57_12.2,0,0,0,0,0,0,1,107,29,2013,57.031,12.202,330.196301821808,6324.316261397446,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0634029729246798,0,0,biomass_density,232
2013_1_108_30_56.9_12.3,0,0,0,0,0,0,1,108,30,2013,56.88235,12.2835,334.4829764420377,6307.577108560463,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.069964625796811,0,0,biomass_density,231
2013_1_117_31_56.8_12.2,0,0,0,0,0,0,1,117,31,2013,56.83385,12.23375,331.2343235612202,6302.302497855896,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.066308066112638,0,0,biomass_density,225
2013_1_119_32_56.6_12.6,0,0,0,0,0,0,1,119,32,2013,56.555899999999994,12.588899999999999,351.8077243040943,6270.554976747672,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0648102374706985,0,0,biomass_density,236
2013_1_121_33_56.4_12.3,0,0,0,0,0,0,1,121,33,2013,56.3879,12.2586,330.76629739152514,6252.625917163719,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0629949904902944,0,0,biomass_density,228
2013_1_122_34_56.3_12.6,0,0,0,0,0,0,1,122,34,2013,56.349050000000005,12.579550000000001,350.4223692637255,6247.559654198961,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0673742232853167,0,0,biomass_density,236
2013_1_130_35_56.6_11.8,0,0,0,0,0,0,1,130,35,2013,56.60725,11.82735,305.28175351948653,6278.171171944706,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0673742232853167,0,0,biomass_density,228
2013_1_132_36_56.8_11.9,0,0,0,0,0,0,1,132,36,2013,56.7947,11.85115,307.70069322331886,6298.956386684874,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0684933605768723,0,0,biomass_density,212
2013_1_134_37_56.9_11.7,0,0,0,0,0,0,1,134,37,2013,56.94125,11.6759,297.79580963088796,6315.764400321874,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0749196145911194,0,0,biomass_density,211
2013_1_135_38_57.2_11.4,0,0,0,0,0,0,1,135,38,2013,57.1769,11.4454,285.1480544984857,6342.681370127307,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0717530284980663,0,0,biomass_density,185
2013_1_143_39_57.2_11.7,0,0,0,0,0,0,1,143,39,2013,57.2089,11.652149999999999,297.81368425283523,6345.60803470327,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0703028746867286,0,0,biomass_density,178
2013_1_145_40_57.3_11.6,0,0,0,0,0,0,1,145,40,2013,57.342749999999995,11.58475,294.49271034344565,6360.699337827854,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0721770194241625,0,0,biomass_density,193
2013_1_147_41_57.4_11.3,0,0,0,0,0,0,1,147,41,2013,57.3851,11.3196,278.80172688684263,6366.242120840551,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0695733105429845,0,0,biomass_density,224
2013_1_148_42_57.5_10.9,0,0,0,0,0,0,1,148,42,2013,57.4559,10.85675,251.48345451716926,6375.716267127079,utanför ANSSE-area,NA,Utanför ANSSE-area,0.071426021190559,0,0,biomass_density,222
2013_1_151_43_57.7_11,0,47.5745349267395,0,0,0,0,1,151,43,2013,57.6596,10.98105,260.27706287739824,6397.92140191713,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0695750364159545,0,0,biomass_density,229
2013_1_153_44_57.8_11,0,0,0,0,0,0,1,153,44,2013,57.815650000000005,11.02195,263.7355412016765,6415.132195681018,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0738374268125589,0,0,biomass_density,210
2013_1_155_45_57.9_11,0,0,0,0,0,0,1,155,45,2013,57.8705,10.98535,261.9257713083509,6421.360596029155,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0757240239034713,0,0,biomass_density,175
2013_1_156_46_57.9_11.2,0,0,0,0,0,0,1,156,46,2013,57.87775,11.204350000000002,274.94957053214836,6421.416701275601,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0721770194241625,0,0,biomass_density,188
2013_1_35_10_58.6_10.8,0,0,0.103923592804069,0,0,0,1,35,10,2013,58.644400000000005,10.83635,258.4244961221986,6507.957598385486,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0769796326718874,0,0,biomass_density,165
2013_1_36_11_58.6_10.9,0,0,0.192772759103764,0,0,0,1,36,11,2013,58.57525,10.895499999999998,261.38257834037375,6500.055566414629,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0726243690503191,0.192772759103764,0,biomass_density,178
2013_1_38_12_58.5_10.8,0,0,0,0,0,0,1,38,12,2013,58.5245,10.844000000000001,258.0411269325219,6494.596046614577,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0763000491249331,0,0,biomass_density,150
2013_1_40_13_58.3_10.8,0,0,0,0,0,0,1,40,13,2013,58.34465,10.847349999999999,256.9987070380593,6474.583150431097,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0803173045392469,0,0,biomass_density,96
2013_1_42_14_58.3_11,0,0,0,0,0,0,1,42,14,2013,58.30985,10.984850000000002,264.8075796224211,6470.224188401932,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0595282224800513,0,0,biomass_density,130
2013_1_57_17_57.8_10.6,3.27877050757646,25.3748326238526,0.5702209578393846,0,15.5385211011232,0,1,57,17,2013,57.8311,10.59585,238.56115290544875,6418.418286054182,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0701482459563805,0.0855331436759076,0,biomass_density,136
2013_1_65_18_58.5_11.1,0.341705281363203,0,1.850903607384017,0,0,0,1,65,18,2013,58.4715,11.130700000000001,274.38062262770535,6487.703155650943,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0702359644669643,0,1.13901760454401,biomass_density,204
2013_1_66_19_58.2_11.2,0,0,0,0,0,0,1,66,19,2013,58.231750000000005,11.1837,275.9546718882225,6460.859379419471,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0725564212919963,0,0,biomass_density,195
2013_1_69_20_58.1_11.1,0,0,0,0,0,0,1,69,20,2013,58.069649999999996,11.076049999999999,268.5887043112393,6443.193864717807,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0816161116585647,0,0,biomass_density,98
2013_1_70_21_58.1_10.7,0,0,0,0,0,0,1,70,21,2013,58.078599999999994,10.737549999999999,248.70455403648208,6445.400557861717,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0827547804526588,0,0,biomass_density,3
2013_1_83_24_56.3_11.9,0,0,0,0,0,0,1,83,24,2013,56.34875,11.93685,310.7167358517079,6249.109100458243,utanför ANSSE-area,NA,Utanför ANSSE-area,0.063701807630856,0,0,biomass_density,229
2013_1_93_25_57.6_11.6,0,1.27693891741817,0,0,0,0,1,93,25,2013,57.55615,11.6157,297.53747814367256,6384.34518066288,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0548185970723896,0,0,biomass_density,216
2013_1_94_26_57.7_11.3,0,0,0.0139868501527377,0,0,0,1,94,26,2013,57.69325,11.348099999999999,282.35944452010096,6400.424947939263,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0714957255622177,0,0,biomass_density,174
2013_3_24_12_58.8_10.3,0,0,0,0,0,0,3,24,12,2013,58.802499999999995,10.27645,227.2120979322624,6527.687430464236,utanför ANSSE-area,NA,Utanför ANSSE-area,0.078883787386637,0,0,biomass_density,59
2013_3_26_13_58.6_10.8,0,0,1.31867874767797,0,0,0,3,26,13,2013,58.648250000000004,10.832550000000001,258.2308398614193,6508.3994549903155,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0728001419368017,1.31867874767797,0,biomass_density,175
2013_3_27_14_58.3_11,0,0,0,0,0,0,3,27,14,2013,58.309200000000004,10.98365,264.7330208518948,6470.156093972466,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0669859895088116,0,0,biomass_density,130
2013_3_34_17_57.7_10.8,1.47614817267723,0,1.91899262448039,0,0,0,3,34,17,2013,57.6877,10.78425,248.74180487917582,6401.759474270913,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0677438768349618,1.91899262448039,0,biomass_density,233
2013_3_35_18_57.7_11,0,0,0.323821240306083,0,0,0,3,35,18,2013,57.6631,10.978449999999999,260.1452075922019,6398.3198382574365,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0648505946680654,0.323821240306083,0,biomass_density,229
2013_3_42_21_56.3_11.9,0,0,0,0,0,0,3,42,21,2013,56.34865,11.9376,310.7625686422509,6249.095912762155,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0662741912285629,0,0,biomass_density,229
2013_3_43_22_56.4_12.3,0,0,0,0,0,0,3,43,22,2013,56.38785,12.258949999999999,330.78767561379414,6252.619493118717,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0662741912285629,0,0,biomass_density,228
2013_3_46_23_56.3_12.6,0,7.0307676012501,0.421846056075006,0,0,0,3,46,23,2013,56.3468,12.581900000000001,350.55875975301325,6247.304200801161,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0711159902243245,0.421846056075006,0,biomass_density,232
2013_3_48_24_56.6_12.6,0,0,0.5580014946771006,0,2.92573756668534,0,3,48,24,2013,56.55835,12.5972,352.3272907869702,6270.809697157638,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.066308066112638,0.54292037319934106,0,biomass_density,236
2013_3_49_25_56.8_12.2,0,0,0,0,0,0,3,49,25,2013,56.83025,12.2292,330.94059367229767,6301.913194763716,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0612046397667604,0,0,biomass_density,222
2013_3_51_26_56.9_12.3,0,0,0,0,0,0,3,51,26,2013,56.8891,12.277249999999999,334.13219310886706,6308.343277571079,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0655138697437078,0,0,biomass_density,231
2013_3_52_27_57_12.2,0,11.3650601649988,0,0,0,0,3,52,27,2013,57.034099999999995,12.19975,330.0739532312772,6324.666771947162,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0633520623337656,0,0,biomass_density,227
2013_3_55_28_58.2_10.8,0,0,0.278342240728884,0,7.89479810067381,0,3,55,28,2013,58.19945,10.7594,250.83800285339944,6458.75790094732,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0790393867003062,0.278342240728884,0,biomass_density,9
2013_3_57_29_58.2_11.2,0,0,0,0,0,0,3,57,29,2013,58.2451,11.1741,275.4758827814339,6462.376234924843,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0597271636621321,0,0,biomass_density,194
2013_3_59_30_58.3_11.3,0,0,0,0,0,33.5534748237381,3,59,30,2013,58.2592,11.29875,282.8726601111671,6463.535721445757,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0625866623660185,0,0,biomass_density,219
2013_3_61_31_56.6_11.8,0,0,0,0,0,0,3,61,31,2013,56.60625,11.826,305.1937817053072,6278.063764764107,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0688512359006412,0,0,biomass_density,228
2013_3_63_32_56.8_11.9,0,0,0,0,0,0,3,63,32,2013,56.794799999999995,11.850249999999999,307.6462648797452,6298.970040413624,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0532600844419732,0,0,biomass_density,218
2013_3_65_33_56.9_11.7,0,0,0,0,0,0,3,65,33,2013,56.93625,11.680399999999999,298.04238188044945,6315.194897449938,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0578246467219357,0,0,biomass_density,200
2013_3_67_34_57.1_11.8,0,0,0,0,0,0,3,67,34,2013,57.115,11.8402,308.68112593215153,6334.619268643285,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0649817022489068,0,0,biomass_density,204
2013_3_68_35_57.2_11.7,0,0,0,0,0,0,3,68,35,2013,57.20315,11.659500000000001,298.22597903479306,6344.946605795476,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0640474127657886,0,0,biomass_density,184
2013_3_71_36_57.2_12.1,0,0,0,0,0,0,3,71,36,2013,57.202650000000006,12.0557,322.1456833626797,6343.7869912054,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0691730264897485,0,0,biomass_density,230
2013_3_72_37_57.2_11.4,0,0,0,0,0,0,3,72,37,2013,57.174499999999995,11.4461,285.1764099693167,6342.412210581115,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0620176217034477,0,0,biomass_density,186
2013_3_75_38_57.3_11.6,0,0,0,0,0,0,3,75,38,2013,57.33305,11.581700000000001,294.2550129649272,6359.629544130327,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0603792454135333,0,0,biomass_density,190
2013_3_77_39_57.4_11.3,0,0,0,0,0,0,3,77,39,2013,57.38525,11.31845,278.7335540822137,6366.262547941899,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0639605612135668,0,0,biomass_density,224
2013_3_79_40_57.5_10.8,0,0,0,0,0,0,3,79,40,2013,57.451800000000006,10.8475,250.90113681794372,6375.294240095609,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0640474127657886,0,0,biomass_density,224
2013_3_81_41_57.5_10.8,0,0,0,0,0,0,3,81,41,2013,57.5416,10.8461,251.4288512093201,6385.285171300472,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0688455150976663,0,0,biomass_density,227
2013_3_82_42_57.8_10.9,0,0,0,0,0,0,3,82,42,2013,57.8065,10.92925,258.1725843210282,6414.442233911144,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0668288144938803,0,0,biomass_density,203
2013_3_84_43_57.9_11.2,0,0,0,0,0,0,3,84,43,2013,57.87625,11.2034,274.8839028856764,6421.253027622741,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0676710300225416,0,0,biomass_density,189
2013_3_86_44_57.9_11.2,0,0,0,0,0,0,3,86,44,2013,57.94675,11.2194,276.27100934245897,6429.041278642484,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0773840728512699,0,0,biomass_density,135
2013_3_88_45_57.6_11.1,0,0,0,0,0,0,3,88,45,2013,57.60215,11.07265,265.3666376609813,6391.211700789947,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0651968749125107,0,0,biomass_density,225
2014_1_101_28_57.2_12.1,0,0,0,0,0,0,1,101,28,2014,57.2034,12.05485,322.09796536710473,6343.872654236245,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07579,0,0,biomass_density,232
2014_1_102_29_57_12.2,0,0,0,0,0,0,1,102,29,2014,57.0326,12.2,330.08227074930113,6324.4992570253025,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.05742,0,0,biomass_density,229
2014_1_104_30_56.9_12.3,0,0,0.272248556888437,0,0,4.25388370138182,1,104,30,2014,56.88775,12.2775,334.1414355920738,6308.192466502662,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0587698248353124,0.272248556888437,0,biomass_density,229
2014_1_106_31_56.8_12.2,0,0,0.702772897410435,0,0,0,1,106,31,2014,56.8309,12.23085,331.04416437142254,6301.981437905253,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.065455,0.702772897410435,0,biomass_density,225
2014_1_111_32_56.3_11.9,0,0.956202510031589,0.683001792879706,0,0,0,1,111,32,2014,56.34915,11.93345,310.5086991640861,6249.162958037414,utanför ANSSE-area,NA,Utanför ANSSE-area,0.058565,0.683001792879706,0,biomass_density,229
2014_1_112_33_56.4_12.3,0,0,0,0,0,0,1,112,33,2014,56.3844,12.26025,330.85260785814944,6252.23246508641,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.062334,0,0,biomass_density,228
2014_1_115_35_56.3_12.6,0,0,0,0,0,0,1,115,35,2014,56.349000000000004,12.580649999999999,350.49013520075044,6247.5517001255785,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06852,0,0,biomass_density,236
2014_1_122_36_57.5_10.8,0,0,0,0,0,0,1,122,36,2014,57.452349999999996,10.8484,250.95882798867973,6375.352098894802,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06852,0,0,biomass_density,222
2014_1_123_37_57.7_11,0,0,0,0,0,0,1,123,37,2014,57.666250000000005,10.97335,259.86208194355623,6398.68821521881,utanför ANSSE-area,NA,Utanför ANSSE-area,0.076604,0,0,biomass_density,229
2014_1_125_38_57.9_11.2,0,0,0,0,0,0,1,125,38,2014,57.8816,11.195900000000002,274.47299056475083,6421.873078748127,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.076604,0,0,biomass_density,189
2014_1_136_40_57.7_11.4,0,0,5.03401360544218,0,0,0,1,136,40,2014,57.68815,11.351099999999999,282.5075550239593,6399.848035900505,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0735,0,5.03401360544218,biomass_density,177
2014_1_137_41_57.5_11.6,0,0,0,0,0,0,1,137,41,2014,57.54975,11.59925,296.51816011574095,6383.682440150332,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.072345,0,0,biomass_density,211
2014_1_139_42_57.3_11.6,0,0,3.77263581488934,0,0,0,1,139,42,2014,57.3342,11.58235,294.30054788706883,6359.755502428112,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071568,0,3.77263581488934,biomass_density,192
2014_1_141_43_57.2_11.7,0,0,0,0,0,0,1,141,43,2014,57.201800000000006,11.659749999999999,298.23370485034053,6344.79569025389,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0633159801727215,0,0,biomass_density,182
2014_1_150_44_56.6_12.6,0,0,0.346753668728809,0,0,0,1,150,44,2014,56.557249999999996,12.593150000000001,352.07414806206947,6270.696022152895,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0692133989179795,0,0,biomass_density,236
2014_1_152_45_56.8_11.9,0,0,0,0,0,0,1,152,45,2014,56.793949999999995,11.85415,307.8799917486947,6298.864527558272,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07579,0,0,biomass_density,210
2014_1_153_46_57.1_11.8,0,0,0,0,0,0,1,153,46,2014,57.11765,11.8413,308.7613631838878,6334.910989925583,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.05512,0,0,biomass_density,205
2014_1_156_47_58.1_10.7,0,0,0,0,0,0,1,156,47,2014,58.0775,10.738399999999999,248.74688915667022,6445.275072297408,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.072345,0,0,biomass_density,2
2014_1_44_12_58.6_10.8,0,0,0,0,0,0,1,44,12,2014,58.6443,10.83485,258.3368447824944,6507.951884370073,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.066158,0,0,biomass_density,167
2014_1_46_13_58.6_10.9,0,0,0,0,0,0,1,46,13,2014,58.580749999999995,10.897200000000002,261.5187724701227,6500.661190726949,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.063,0,0,biomass_density,177
2014_1_48_14_58.5_10.8,0,0,0,0,0,0,1,48,14,2014,58.5347,10.843250000000001,258.0678108873796,6495.733081377223,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.065797,0,0,biomass_density,154
2014_1_49_15_58.5_11.1,0,0,0,0,0,0,1,49,15,2014,58.47295,11.1299,274.3433065248737,6487.86712130611,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.06201,0,0,biomass_density,199
2014_1_59_17_57.8_10.6,0,6.07226582335834,0.7016840506991849,0,4.31805569661037,3.10360253193871,1,59,17,2014,57.83125,10.6075,239.25321461121248,6418.389975733766,utanför ANSSE-area,NA,Utanför ANSSE-area,0.074107427621,0.40481772155722195,3.10360253193871,biomass_density,135
2014_1_61_18_57.9_11,0,0,0.186361448028451,0,0,0,1,61,18,2014,57.86685,10.974599999999999,261.26454724642497,6420.992587827128,utanför ANSSE-area,NA,Utanför ANSSE-area,0.064391,0.186361448028451,0,biomass_density,168
2014_1_63_19_57.8_11,0,0,0.2484819307046012,0,0,0,1,63,19,2014,57.81625,11.0201,263.62967174342214,6415.205387616905,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.064391,0.0310602413380752,0.217421689366526,biomass_density,210
2014_1_73_22_56.6_11.8,0,0,0,0,0,4.5037349940209,1,73,22,2014,56.60850000000001,11.826550000000001,305.239111003252,6278.312494807962,utanför ANSSE-area,NA,Utanför ANSSE-area,0.064391,0,0,biomass_density,227
2014_1_86_23_56.9_11.7,0,0,0,0,0,0,1,86,23,2014,56.935,11.68185,298.1238007666724,6315.0515639302075,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06852,0,0,biomass_density,197
2014_1_87_24_57.2_11.4,0,0,0.382921692513881,0,0,0,1,87,24,2014,57.176649999999995,11.44465,285.1012941010385,6342.655928053527,utanför ANSSE-area,NA,Utanför ANSSE-area,0.062676,0.382921692513881,0,biomass_density,185
2014_1_96_26_58.4_10.8,0,0,0,0,0,0,1,96,26,2014,58.3536,10.845749999999999,256.9666928446406,6475.58424094971,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.086125,0,0,biomass_density,97
2014_1_97_27_58.3_11,0,0,0,0,0,0,1,97,27,2014,58.3107,10.98515,264.8307853939192,6470.317673158444,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.080904,0,0,biomass_density,130
2014_3_10_5_57.7_11,0,11.5086061424232,0,0,0,0,3,10,5,2014,57.6646,10.97325,259.8452080371465,6398.505074195581,utanför ANSSE-area,NA,Utanför ANSSE-area,0.05926,0,0,biomass_density,229
2014_3_12_6_57.6_10.8,0,0,0,0,0,0,3,12,6,2014,57.637100000000004,10.75685,246.7573398941326,6396.234926060963,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0651968749125107,0,0,biomass_density,234
2014_3_13_7_57.5_10.8,0,0,0,0,5.77533930118395,0,3,13,7,2014,57.539,10.8428,251.2137934744273,6385.008147038691,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06926,0,0,biomass_density,227
2014_3_15_8_57.5_10.9,0,0,0,0,0,0,3,15,8,2014,57.45555,10.8553,251.3941685242785,6375.682654939144,utanför ANSSE-area,NA,Utanför ANSSE-area,0.063162,0,0,biomass_density,222
2014_3_18_9_56.9_11.7,0,0,0,0,0,0,3,18,9,2014,56.94065,11.676,297.7986409634587,6315.697361309886,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06704,0,0,biomass_density,211
2014_3_20_10_57.2_11.4,0,0,0,0,0,0,3,20,10,2014,57.1755,11.44575,285.1610703461062,6342.524544295267,utanför ANSSE-area,NA,Utanför ANSSE-area,0.074558,0,0,biomass_density,186
2014_3_22_11_57.3_11.6,0,0,0,0,0,0,3,22,11,2014,57.333,11.581800000000001,294.2607492438819,6359.623679705135,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.074976,0,0,biomass_density,190
2014_3_24_12_57.4_11.3,0,0,0,0,0,0,3,24,12,2014,57.38835,11.319949999999999,278.84233428849785,6366.602466088948,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06964,0,0,biomass_density,220
2014_3_25_13_57.5_11,0,0,0,0,0,0,3,25,13,2014,57.538650000000004,11.0365,262.79538025637146,6384.275412268047,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07112,0,0,biomass_density,222
2014_3_3_2_58.6_10.6,0,0,0,0,0,0,3,3,2,2014,58.567,10.6064,244.5300196549251,6500.202843606463,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.076604,0,0,biomass_density,60
2014_3_5_3_58.6_10.9,0,0,0,0,0,0,3,5,3,2014,58.5809,10.8975,261.5372178442772,6500.676806096048,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0759284266461276,0,0,biomass_density,177
2014_3_58_29_58_10.8,0,0,0,0,0,0,3,58,29,2014,57.9818,10.814,252.5397820089925,6434.353783776545,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.078384,0,0,biomass_density,4
2014_3_60_30_58.3_11,0,0,0,0,0,0,3,60,30,2014,58.3058,10.98125,264.5699342663478,6469.786356335922,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0791605521532269,0,0,biomass_density,127
2014_3_62_31_57.2_11.7,0,0,0,0,0,0,3,62,31,2014,57.19775,11.65945,298.19348759191485,6344.346054073751,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0767573885186289,0,0,biomass_density,175
2014_3_64_32_57.1_11.8,0,0,0,0,0,0,3,64,32,2014,57.11835,11.839749999999999,308.67117068555115,6334.993211776712,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.066447,0,0,biomass_density,205
2014_3_66_33_57.2_12.1,0,0,0,0,0,0,3,66,33,2014,57.20155,12.05555,322.1313342970596,6343.66499879077,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0702359644669643,0,0,biomass_density,234
2014_3_67_34_57_12.2,0,0,0,0,0,0,3,67,34,2014,57.0312,12.2003,330.09407947644183,6324.342743876896,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0706254809073824,0,0,biomass_density,229
2014_3_69_35_56.8_11.9,0,0.0260561235680211,0.260561235680211,0,0,0,3,69,35,2014,56.7911,11.8604,308.2469814586055,6298.529952024234,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0767573885186289,0.260561235680211,0,biomass_density,207
2014_3_75_38_56.6_11.8,0,0,0.041697940121758,0.333583520974064,0,0,3,75,38,2014,56.60315,11.82565,305.15634149191607,6277.719912223933,utanför ANSSE-area,NA,Utanför ANSSE-area,0.071946,0.0277986267478387,0,biomass_density,230
2014_3_77_39_56.3_11.9,0,0,0,0,0,0,3,77,39,2014,56.3484,11.941099999999999,310.9775305485944,6249.058479307167,utanför ANSSE-area,NA,Utanför ANSSE-area,0.072345,0,0,biomass_density,227
