"Quarter","StNo","HaulNo","Year","kategori","gruppnamn","lat_start_dec","long_start_dec","lat_stop_dec","long_stop_dec","swept_area_km2","ANSSE_area","trend_area","sup_fishery_other","no_litter_per_km2","weight_litter_per_km2_kg","gruppnamn_ny"
3,12,6,2014,"N_Inget","N_Inget",57.65,10.7722,57.6242,10.7415,0.0651968749125107,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,13,7,2014,"E2_Glasflaska","E_Glas",57.5523,10.8573,57.5257,10.8283,0.06926,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.4383482529599,5.77533930118395,"Glas"
3,15,8,2014,"N_Inget","N_Inget",57.4653,10.8708,57.4458,10.8398,0.063162,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,18,9,2014,"N_Inget","N_Inget",56.9278,11.6902,56.9535,11.6618,0.06704,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,20,10,2014,"N_Inget","N_Inget",57.1605,11.4497,57.1905,11.4418,0.074558,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,22,11,2014,"N_Inget","N_Inget",57.318,11.5763,57.348,11.5873,0.074976,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,24,12,2014,"N_Inget","N_Inget",57.373,11.3157,57.4037,11.3242,0.06964,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,25,13,2014,"N_Inget","N_Inget",57.5315,11.0112,57.5458,11.0618,0.07112,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,28,14,2014,"N_Inget","N_Inget",57.305,8.535,57.2927,8.5885,0.066158,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,30,15,2014,"N_Inget","N_Inget",57.4297,8.6017,57.4157,8.5505,0.0684914524485926,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,32,16,2014,"N_Inget","N_Inget",57.4568,8.6012,57.4545,8.5437,0.0709246652454708,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,33,17,2014,"A2_Plastbit_stycke","A_Plast",57.485,8.503,57.4708,8.4518,0.071946,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.8993133739193,0.0277986267478387,"Plast"
3,36,18,2014,"A3_Plastpåse","A_Plast",57.4877,8.3022,57.5008,8.3525,0.078384,"utanför ANSSE-area","Utanför ANSSE-area","SUP",38.2731169626454,1.88814043682384,"Plast"
3,36,18,2014,"A2_Plastbit_stycke","A_Plast",57.4877,8.3022,57.5008,8.3525,0.078384,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.7577056542151,2.50051030822617,"Plast"
3,36,18,2014,"D1_Gummistövlar","D_Gummi",57.4877,8.3022,57.5008,8.3525,0.078384,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.7577056542151,0.535823637477036,"Gummi"
3,36,18,2014,"D5_Handskar_gummi","D_Gummi",57.4877,8.3022,57.5008,8.3525,0.078384,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.7577056542151,0.127577056542151,"Gummi"
3,36,18,2014,"C2_Burkar_metall (dryck)","C_Metall",57.4877,8.3022,57.5008,8.3525,0.078384,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.7577056542151,0.127577056542151,"Metall"
3,38,19,2014,"A3_Plastpåse","A_Plast",57.3725,9.1385,57.3742,9.0815,0.064752,"utanför ANSSE-area","Utanför ANSSE-area","SUP",46.3306152705708,0.586854460093897,"Plast"
3,40,20,2014,"A3_Plastpåse","A_Plast",57.5083,8.8757,57.5232,8.9253,0.0688316704478949,"utanför ANSSE-area","Utanför ANSSE-area","SUP",14.5281960105413,1.39470681701196,"Plast"
3,40,20,2014,"A6_Fiskelina","A_Plast",57.5083,8.8757,57.5232,8.9253,0.0688316704478949,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.5281960105413,0.145281960105413,"Plast"
3,42,21,2014,"N_Inget","N_Inget",57.611,9.0705,57.5987,9.0185,0.0670358615579562,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,43,22,2014,"A6_Fiskelina","A_Plast",57.7517,8.8897,57.7682,8.9367,0.0852,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",11.7370892018779,0.211267605633803,"Plast"
3,45,23,2014,"A12_Övrig plast","A_Plast",57.8763,9.109,57.8885,9.163,0.083112,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.0319568774666,8.83145634806045,"Plast"
3,45,23,2014,"A3_Plastpåse","A_Plast",57.8763,9.109,57.8885,9.163,0.083112,"utanför ANSSE-area","Utanför ANSSE-area","SUP",24.0639137549331,0.216575223794398,"Plast"
3,45,23,2014,"A6_Fiskelina","A_Plast",57.8763,9.109,57.8885,9.163,0.083112,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",24.0639137549331,0.0120319568774666,"Plast"
3,48,24,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",57.487,9.0848,57.4872,9.1423,0.065797,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.1982613189051,9.24054288189431,"Naturmaterial"
3,48,24,2014,"A3_Plastpåse","A_Plast",57.487,9.0848,57.4872,9.1423,0.065797,"utanför ANSSE-area","Utanför ANSSE-area","SUP",60.7930452756205,0.851102633858687,"Plast"
3,48,24,2014,"A6_Fiskelina","A_Plast",57.487,9.0848,57.4872,9.1423,0.065797,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",15.1982613189051,0.0151982613189051,"Plast"
3,49,25,2014,"A6_Fiskelina","A_Plast",57.5847,9.0207,57.5983,9.0693,0.06926,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",57.7533930118394,0.0288766965059197,"Plast"
3,52,26,2014,"A3_Plastpåse","A_Plast",57.7262,9.1218,57.7408,9.1725,0.079235,"utanför ANSSE-area","Utanför ANSSE-area","SUP",12.620685303212,0.277655076670663,"Plast"
3,52,26,2014,"A6_Fiskelina","A_Plast",57.7262,9.1218,57.7408,9.1725,0.079235,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",37.8620559096359,0.100965482425696,"Plast"
3,53,27,2014,"A3_Plastpåse","A_Plast",57.876,9.3218,57.8952,9.3667,0.082224,"utanför ANSSE-area","Utanför ANSSE-area","SUP",24.3237984043588,0.316209379256665,"Plast"
3,53,27,2014,"A7_Syntetiskt rep","A_Plast",57.876,9.3218,57.8952,9.3667,0.082224,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",12.1618992021794,0.243237984043588,"Plast"
3,53,27,2014,"A6_Fiskelina","A_Plast",57.876,9.3218,57.8952,9.3667,0.082224,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",24.3237984043588,0.0121618992021794,"Plast"
3,55,28,2014,"G1_Kläder_trasor","G_Diverse",57.7433,9.7508,57.7597,9.7997,0.06816,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.6713615023474,7.57042253521127,"Diverse"
3,58,29,2014,"N_Inget","N_Inget",57.9948,10.8293,57.9688,10.7987,0.078384,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,60,30,2014,"N_Inget","N_Inget",58.2923,10.9672,58.3193,10.9953,0.0791605521532269,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,62,31,2014,"N_Inget","N_Inget",57.2132,11.6602,57.1823,11.6587,0.0767573885186289,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,64,32,2014,"N_Inget","N_Inget",57.1302,11.8487,57.1065,11.8308,0.066447,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,66,33,2014,"N_Inget","N_Inget",57.2163,12.0503,57.1868,12.0608,0.0702359644669643,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,67,34,2014,"N_Inget","N_Inget",57.0462,12.1928,57.0162,12.2078,0.0706254809073824,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,69,35,2014,"A3_Plastpåse","A_Plast",56.7975,11.835,56.7847,11.8858,0.0767573885186289,"utanför ANSSE-area","Utanför ANSSE-area","SUP",13.0280617840106,0.260561235680211,"Plast"
3,69,35,2014,"F2_Rep","F_Naturmaterial",56.7975,11.835,56.7847,11.8858,0.0767573885186289,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.0280617840106,0.0260561235680211,"Naturmaterial"
3,72,36,2014,"A2_Plastbit_stycke","A_Plast",56.2182,10.9625,56.2493,10.97,0.067757727966903,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.7584641635041,1.91860034125554,"Plast"
3,72,36,2014,"A6_Fiskelina","A_Plast",56.2182,10.9625,56.2493,10.97,0.067757727966903,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",29.5169283270083,0.0590338566540165,"Plast"
3,74,37,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",56.455,11.0887,56.485,11.0962,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",102.159953298307,30.7939287799183,"Naturmaterial"
3,75,38,2014,"A3_Plastpåse","A_Plast",56.6185,11.8288,56.5878,11.8225,0.071946,"utanför ANSSE-area","Utanför ANSSE-area","SUP",13.8993133739193,0.0277986267478387,"Plast"
3,75,38,2014,"A6_Fiskelina","A_Plast",56.6185,11.8288,56.5878,11.8225,0.071946,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",13.8993133739193,0.0138993133739193,"Plast"
3,75,38,2014,"C2_Burkar_metall (dryck)","C_Metall",56.6185,11.8288,56.5878,11.8225,0.071946,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.8993133739193,0.333583520974064,"Metall"
3,77,39,2014,"N_Inget","N_Inget",56.3508,11.9142,56.346,11.968,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,80,40,2014,"A6_Fiskelina","A_Plast",56.3593,12.5518,56.3413,12.5962,0.0702359644669643,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",56.9508802272006,0.0284754401136003,"Plast"
3,82,41,2014,"A3_Plastpåse","A_Plast",56.369,12.2622,56.3998,12.2647,0.071946,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",13.8993133739193,0.0555972534956773,"Plast"
3,84,42,2014,"N_Inget","N_Inget",56.5473,12.5562,56.558,12.602,0.06148,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,86,43,2014,"N_Inget","N_Inget",56.8182,12.2142,56.8432,12.2472,0.0712284960458841,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,88,44,2014,"A6_Fiskelina","A_Plast",56.8725,12.2945,56.8988,12.2652,0.0689,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",14.5137880986938,0.551523947750363,"Plast"
3,89,45,2014,"N_Inget","N_Inget",57.8125,11.0078,57.8255,11.06,0.0716047028911969,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,7,1,2015,"A5_Fiskelina (monofilament)","A_Plast",58.0722,9.8108,58.0552,9.7625,0.078384,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",12.7577056542151,0.0127577056542151,"Plast"
1,7,1,2015,"A3_Plastpåse","A_Plast",58.0722,9.8108,58.0552,9.7625,0.078384,"utanför ANSSE-area","Utanför ANSSE-area","SUP",12.7577056542151,0.0127577056542151,"Plast"
1,9,2,2015,"A6_Fiskelina (härva)","A_Plast",58.0262,9.871,58.0137,9.8187,0.077947,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",12.8292301179006,0.307901522829615,"Plast"
1,9,2,2015,"A12_Övrig plast","A_Plast",58.0262,9.871,58.0137,9.8187,0.077947,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.8292301179006,0.0128292301179006,"Plast"
1,11,3,2015,"D6_Övrig gummi","D_Gummi",57.9768,9.8628,57.9597,9.8167,0.077096,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.9708415481996,0.389125246445989,"Gummi"
1,11,3,2015,"A12_Övrig plast","A_Plast",57.9768,9.8628,57.9597,9.8167,0.077096,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.9708415481996,0.0518833661927986,"Plast"
1,11,3,2015,"F2_Rep","F_Naturmaterial",57.9768,9.8628,57.9597,9.8167,0.077096,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.9708415481996,2.46445989415793,"Naturmaterial"
1,11,3,2015,"A9_Buntband, plast","A_Plast",57.9768,9.8628,57.9597,9.8167,0.077096,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.9708415481996,0.155650098578396,"Plast"
1,20,4,2015,"A9_Buntband, plast","A_Plast",57.4268,8.5938,57.4137,8.5425,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.5942790426153,0.116754232340922,"Plast"
1,20,4,2015,"C8_Övrig metall","C_Metall",57.4268,8.5938,57.4137,8.5425,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",29.1885580852306,0.0291885580852306,"Metall"
1,22,5,2015,"N_Inget","N_Inget",57.4547,8.5477,57.4562,8.6045,0.075372,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,23,6,2015,"D6_Övrig gummi","D_Gummi",57.5268,8.6652,57.5267,8.6065,0.0775863503911301,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.8888650511176,0.154666380613411,"Gummi"
1,24,7,2015,"N_Inget","N_Inget",57.6208,8.7875,57.6425,8.8302,0.076604,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,25,8,2015,"A2_Plastfilm","A_Plast",57.7613,8.734,57.781,8.7805,0.086125,"utanför ANSSE-area","Utanför ANSSE-area","SUP",11.611030478955,0.02322206095791,"Plast"
1,25,8,2015,"A3_Plastpåse","A_Plast",57.7613,8.734,57.781,8.7805,0.086125,"utanför ANSSE-area","Utanför ANSSE-area","SUP",11.611030478955,0.67343976777939,"Plast"
1,37,9,2015,"N_Inget","N_Inget",57.8858,9.8528,57.8993,9.9058,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,39,10,2015,"F4_Pallar","F_Naturmaterial",57.7598,9.8025,57.744,9.7507,0.067203,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.8802880823773,372.007202059432,"Naturmaterial"
1,40,11,2015,"N_Inget","N_Inget",57.7403,10.1247,57.75,10.1792,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,41,12,2015,"A3_Plastpåse","A_Plast",57.8322,10.5723,57.8312,10.6275,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","SUP",14.5942790426153,3.41506129597198,"Plast"
1,41,12,2015,"E2_Glasflaska","E_Glas",57.8322,10.5723,57.8312,10.6275,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.5942790426153,1.78050204319907,"Glas"
1,41,12,2015,"G1_Kläder_trasor","G_Diverse",57.8322,10.5723,57.8312,10.6275,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.5942790426153,0.700525394045534,"Diverse"
1,41,12,2015,"D6_Övrig gummi","D_Gummi",57.8322,10.5723,57.8312,10.6275,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.5942790426153,1.86806771745476,"Gummi"
1,41,12,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",57.8322,10.5723,57.8312,10.6275,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",277.29130180969,29.2761237594863,"Naturmaterial"
1,41,12,2015,"A2_Plastfilm","A_Plast",57.8322,10.5723,57.8312,10.6275,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","SUP",43.7828371278459,0.0583771161704612,"Plast"
1,52,13,2015,"G3_Övrigt_diverse","G_Diverse",57.4468,10.8425,57.4673,10.8752,0.050371,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",19.8526930178079,6.90873717019714,"Diverse"
1,52,13,2015,"A7_Syntetiskt rep","A_Plast",57.4468,10.8425,57.4673,10.8752,0.050371,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",19.8526930178079,5.24111095670128,"Plast"
1,52,13,2015,"A2_Plastfilm","A_Plast",57.4468,10.8425,57.4673,10.8752,0.050371,"utanför ANSSE-area","Utanför ANSSE-area","SUP",79.4107720712314,0.0794107720712315,"Plast"
1,54,14,2015,"N_Inget","N_Inget",57.6537,10.9888,57.6787,10.9557,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,55,15,2015,"G3_Övrigt_diverse","G_Diverse",57.8132,11.0017,57.8242,11.0557,0.0735,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.6054421768707,1.03401360544218,"Diverse"
1,55,15,2015,"C8_Övrig metall","C_Metall",57.8132,11.0017,57.8242,11.0557,0.0735,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",27.2108843537415,0.0136054421768707,"Metall"
1,55,15,2015,"A12_Övrig plast","A_Plast",57.8132,11.0017,57.8242,11.0557,0.0735,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.6054421768707,0.0136054421768707,"Plast"
1,57,16,2015,"G2_Skor","G_Diverse",57.8593,10.961,57.8808,11.0032,0.078798,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.6906774283611,0.101525419426889,"Diverse"
1,57,16,2015,"C8_Övrig metall","C_Metall",57.8593,10.961,57.8808,11.0032,0.078798,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.6906774283611,0.0126906774283611,"Metall"
1,67,17,2015,"A3_Plastpåse","A_Plast",58.662,10.8245,58.6323,10.842,0.079235,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",12.620685303212,1.51448223638544,"Plast"
1,67,17,2015,"A5_Fiskelina (monofilament)","A_Plast",58.662,10.8245,58.6323,10.842,0.079235,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",12.620685303212,0.012620685303212,"Plast"
1,68,18,2015,"A6_Fiskelina (härva)","A_Plast",58.5985,10.9048,58.5683,10.8907,0.07579,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",13.1943528169943,0.659717640849716,"Plast"
1,70,19,2015,"A6_Fiskelina (härva)","A_Plast",58.5433,10.8462,58.5123,10.8427,0.076186,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",13.1257711390544,0.131257711390544,"Plast"
1,71,20,2015,"A6_Fiskelina (härva)","A_Plast",58.4927,11.1268,58.4622,11.1325,0.073122,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",13.6757747326386,0.273515494652772,"Plast"
1,71,20,2015,"A2_Plastfilm","A_Plast",58.4927,11.1268,58.4622,11.1325,0.073122,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",13.6757747326386,0.0273515494652772,"Plast"
1,72,21,2015,"A3_Plastpåse","A_Plast",58.3868,11.0723,58.3943,11.0167,0.071946,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",13.8993133739193,5.00375281461096,"Plast"
1,72,21,2015,"A2_Plastfilm","A_Plast",58.3868,11.0723,58.3943,11.0167,0.071946,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",13.8993133739193,0.694965668695966,"Plast"
1,72,21,2015,"A5_Fiskelina (monofilament)","A_Plast",58.3868,11.0723,58.3943,11.0167,0.071946,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",13.8993133739193,0.0138993133739193,"Plast"
1,85,22,2015,"N_Inget","N_Inget",58.339,10.8465,58.37,10.845,0.081351,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,86,23,2015,"N_Inget","N_Inget",58.2982,10.9702,58.3257,11.0012,0.082202,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,96,24,2015,"A3_Plastpåse","A_Plast",57.3998,11.3218,57.3687,11.3145,0.073122,"utanför ANSSE-area","Utanför ANSSE-area","SUP",13.6757747326386,0.136757747326386,"Plast"
1,96,24,2015,"A8_Fiskenät, plast","A_Plast",57.3998,11.3218,57.3687,11.3145,0.073122,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",41.0273241979158,0.0273515494652772,"Plast"
1,98,25,2015,"C8_Övrig metall","C_Metall",57.19,11.4422,57.1597,11.45,0.079649,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.5550854373564,1.00440683498851,"Metall"
1,99,26,2015,"G3_Övrigt_diverse","G_Diverse",56.9518,11.6645,56.9253,11.6933,0.075372,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.2675264023775,0.75624900493552,"Diverse"
1,101,27,2015,"N_Inget","N_Inget",56.7997,11.8323,56.786,11.8823,0.0763541097698445,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,114,28,2015,"N_Inget","N_Inget",56.3507,11.9165,56.3457,11.9712,0.06926,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,116,29,2015,"F2_Rep","F_Naturmaterial",56.372,12.2605,56.4032,12.2593,0.06926,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",14.4383482529599,0.187698527288478,"Naturmaterial"
1,117,30,2015,"A12_Övrig plast","A_Plast",56.3375,12.6057,56.3562,12.5605,0.0716906350686122,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",13.9488232883269,0.557952931533074,"Plast"
1,119,31,2015,"E2_Glasflaska","E_Glas",56.5655,12.6173,56.5492,12.5705,0.071568,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",13.9727252403309,2.6268723451822,"Glas"
1,119,31,2015,"A3_Plastpåse","A_Plast",56.5655,12.6173,56.5492,12.5705,0.071568,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",27.9454504806617,1.97015425888665,"Plast"
1,119,31,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",56.5655,12.6173,56.5492,12.5705,0.071568,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",13.9727252403309,6.07813547954393,"Naturmaterial"
1,130,32,2015,"A3_Plastpåse","A_Plast",56.2192,10.9602,56.2493,10.971,0.076186,"utanför ANSSE-area","Utanför ANSSE-area","SUP",26.2515422781088,2.91392119287008,"Plast"
1,131,33,2015,"A5_Fiskelina (monofilament)","A_Plast",56.4483,11.0833,56.4795,11.0957,0.067564,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.8007814812622,0.0148007814812622,"Plast"
1,133,34,2015,"A5_Fiskelina (monofilament)","A_Plast",56.5915,11.8222,56.6225,11.8287,0.073122,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",13.6757747326386,0.0136757747326386,"Plast"
1,144,35,2015,"N_Inget","N_Inget",56.816,12.2107,56.841,12.2432,0.071946,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,147,37,2015,"N_Inget","N_Inget",57.0453,12.1937,57.015,12.2082,0.072723,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,149,38,2015,"A5_Fiskelina (monofilament)","A_Plast",56.8987,12.266,56.872,12.2943,0.072723,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",13.7508078599618,0.0137508078599618,"Plast"
1,158,39,2015,"N_Inget","N_Inget",57.2198,12.0505,57.19,12.0577,0.072345,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,159,40,2015,"A3_Plastpåse","A_Plast",57.1345,11.85,57.105,11.8322,0.079649,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",12.5550854373564,0.276211879621841,"Plast"
1,162,41,2015,"A7_Syntetiskt rep","A_Plast",57.1855,11.6598,57.2163,11.6605,0.07579,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",13.1943528169943,0.158332233803932,"Plast"
1,164,42,2015,"N_Inget","N_Inget",57.3157,11.5765,57.3463,11.5863,0.073899,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,171,43,2015,"A8_Fiskenät, plast","A_Plast",58.0945,11.0622,58.0642,11.0778,0.07579,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",13.1943528169943,0.58055152394775,"Plast"
1,173,44,2015,"N_Inget","N_Inget",57.8983,11.1782,57.8723,11.2087,0.07579,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,175,45,2015,"N_Inget","N_Inget",57.7593,11.3052,57.7312,11.33,0.06926,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,176,46,2015,"N_Inget","N_Inget",57.7342,11.5088,57.7058,11.5308,0.075372,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,178,47,2015,"N_Inget","N_Inget",58.1063,10.7307,58.076,10.7352,0.08268,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,12,6,2016,"A6_Fiskelina (härva)","A_Plast",57.414,8.542,57.4272,8.5935,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",13.8226553320893,0.870827285921626,"Plast"
3,12,6,2016,"A7_Syntetiskt rep","A_Plast",57.414,8.542,57.4272,8.5935,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",27.6453106641786,0.0138226553320893,"Plast"
3,14,7,2016,"A3_Plastpåse","A_Plast",57.375,9.0453,57.3738,9.1012,0.0702359644669643,"utanför ANSSE-area","Utanför ANSSE-area","SUP",14.2377200568001,0.398656161590404,"Plast"
3,15,8,2016,"A3_Plastpåse","A_Plast",57.5703,9.1882,57.5893,9.2343,0.0699567648860391,"utanför ANSSE-area","Utanför ANSSE-area","SUP",14.294543231509,0.614665358954889,"Plast"
3,17,9,2016,"N_Inget","N_Inget",57.7098,9.4187,57.6847,9.4515,0.0709246652454708,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,19,10,2016,"A7_Syntetiskt rep","A_Plast",57.6478,9.6747,57.6572,9.7292,0.0713180011005975,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",28.0434107677654,0.0140217053838827,"Plast"
3,2,1,2016,"F1_Kläder_trasor","F_Diverse",57.3057,8.5417,57.2908,8.5945,0.071568,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.9727252403309,21.3782696177062,"Diverse"
3,22,11,2016,"A7_Syntetiskt rep","A_Plast",57.8138,10.9503,57.7975,10.901,0.071169,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",42.1531846731021,0.0140510615577007,"Plast"
