haul_id,plast_a,sup_a,fishery_a,tot_a,plast_b,quarter,st_no,haul_no,year,lat,lon,X,Y,ansse_area,balse_area,trend_area,swept_area_km2,sup_b,fishery_b,var,depth,tot_b
2020_1_85_45_55.3_14.3,0,0,0,343.7749236819664,0,1,85,45,2020,55.3035,14.3191,456.77357440248136,6128.7766254710195,NA,BAL-SE-AA-U_Arkonahavet_och_S_Oresund,BAL-SE-RG-Ostersjon,0.072722,0,0,biomass_density,43.150001525878906,20.929017353758123
2020_1_91_51_55.7_14.4,44.9964002879769,29.9976001919846,14.9988000959923,314.9748020158388,1.7398608111351146,1,91,51,2020,55.706100000000006,14.397549999999999,462.1421266985836,6173.534534024103,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.066672,1.70986321094313,0.0299976001919846,biomass_density,37.150001525878906,18.928485721142323
2020_1_92_52_55.8_15.4,40.4574387744093,13.4858129248031,0,40.4574387744093,0.44503182651850204,1,92,52,2020,55.821,15.418,526.1900259921372,6186.236698209369,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.074152,0.161829755097637,0,biomass_density,50.2400016784668,0.620347394540943
2020_4_212_1_57.4_16.9,30.4896640039026,15.2448320019513,15.2448320019513,0,0.045734496005854,4,212,1,2020,57.37465,16.90245,614.3971637499791,6360.69124870808,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.065596,0.0304896640039027,0.0152448320019513,biomass_density,43.650001525878906,0
2020_4_213_2_57.4_17,0,0,0,71.0479573712255,0,4,213,2,2020,57.42595,17.01455,620.9675865362601,6366.594713041434,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.070375,0,0,biomass_density,53.54999923706055,15.175843694493771
2020_4_214_3_57.5_17.1,0,0,0,0,0,4,214,3,2020,57.47155,17.078000000000003,624.621662287651,6371.784346785098,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.06312,0,0,biomass_density,68.9000015258789,0
2020_4_217_6_57.5_17.6,0,0,0,44.404973357016004,0,4,217,6,2020,57.4709,17.5537,653.145803767747,6372.684515605227,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.06756,0,0,biomass_density,76.5,14.298401420959149
2020_4_218_7_57.6_19.2,0,0,0,109.3643198906357,0,4,218,7,2020,57.6075,19.16305,748.6680477483412,6392.646849633176,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.036575,0,0,biomass_density,46.70000076293945,16.076555023923436
2020_4_223_12_58.1_19.4,16.8027690963471,16.8027690963471,0,16.8027690963471,0.100816614578082,4,223,12,2020,58.0622,19.4426,762.027321856474,6444.262635323731,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.059514,0.100816614578082,0,biomass_density,83.55000305175781,0.40326645831233
2020_4_224_13_57.9_19.5,33.2535248736366,0,33.2535248736366,116.38733705772809,0.448922585794094,4,224,13,2020,57.86865,19.49275,766.4159413695925,6422.939209163172,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.060144,0,0.448922585794094,biomass_density,68.5999984741211,5.25405693003458
2020_4_227_16_57.2_18.8,14.3988480921526,0,0,71.9942404607631,0.0287976961843053,4,227,16,2020,57.1703,18.842550000000003,732.2876629729118,6342.892244489537,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.06945,0,0,biomass_density,47.779998779296875,8.69690424766019
2020_4_229_18_57.3_19.1,37.7023710583812,18.8511855291906,0,150.80948423352459,0.7540474211676221,4,229,18,2020,57.3151,19.0679,744.9381578694774,6359.785401153306,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.0530470616,0.67864267905086,0,biomass_density,67.44999694824219,30.614325299405408
2020_4_230_19_57.3_19.1,71.04795737122559,71.04795737122559,0,99.4671403197158,14.20959147424511,4,230,19,2020,57.32915,19.12245,748.1256097313757,6361.545557194676,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.070375,14.20959147424511,0,biomass_density,77.44000244140625,11.651865008880995
2020_4_234_23_56.9_17.2,85.8062209510189,85.8062209510189,0,114.4082946013585,3.403646764390417,4,234,23,2020,56.9462,17.1782,632.4989928023477,6313.508567885744,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.069925,3.403646764390417,0,biomass_density,72.55000305175781,25.71326421165537
2020_4_235_24_56.7_17,115.190784737221,115.190784737221,0,129.5896328293736,0.230381569474442,4,235,24,2020,56.71345,16.98875,621.7296458436448,6287.255559520696,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.06945,0.230381569474442,0,biomass_density,65.8499984741211,71.07271418286544
2020_4_236_25_56.6_16.8,0,0,0,0,0,4,236,25,2020,56.5536,16.84375,613.3338406388456,6269.218299621611,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.071734,0,0,biomass_density,62.04999923706055,0
2020_4_240_29_55.5_14.5,13.4858129248031,13.4858129248031,0,67.4290646240155,0.0269716258496062,4,240,29,2020,55.46015,14.50235,468.5315518104168,6146.110972158059,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.074152,0.0269716258496062,0,biomass_density,57.349998474121094,9.574927176610206
2020_4_241_30_55.7_14.5,0,0,0,28.9960130482058,0,4,241,30,2020,55.69515,14.5271,470.2746446061252,6172.252787127922,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.068975,0,0,biomass_density,46.04999923706055,3.160565422254442
2020_4_242_31_55.7_14.4,0,0,0,50.4303388918773,0,4,242,31,2020,55.70865,14.350950000000001,459.21648931979064,6173.84474436583,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.059488,0,0,biomass_density,33.70000076293945,4.202528240989782
2020_4_243_32_55.7_14.4,17.573457050471,17.573457050471,0,17.573457050471,0.878672852523548,4,243,32,2020,55.70625,14.3978,462.1579814111916,6173.551091034663,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.056904,0.878672852523548,0,biomass_density,36.70000076293945,4.39336426261774
2020_4_244_33_55.9_15.6,68.3153436261785,54.6522749009428,0,81.9784123514142,3.03320125700232,4,244,33,2020,55.8956,15.5671,535.4638581519837,6194.605573342459,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.07319,2.24074327093865,0,biomass_density,50.5,14.127613061893701
2020_4_245_34_55.8_15.6,30.890416248359,30.890416248359,0,15.4452081241795,0.355239786856128,4,245,34,2020,55.83965,15.55265,534.6099482686267,6188.371420071104,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.064745,0.355239786856128,0,biomass_density,40.349998474121094,1.79164414240482
2021_1_100_47_56.4_16.8,13.6971290817445,0,0,68.48564540872249,0.0273942581634889,1,100,47,2021,56.44045,16.76925,609.0793000262024,6256.50583427977,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.073008,0,0,biomass_density,60.900001525878906,6.108919570458034
2021_1_101_48_56.5_18.7,16.2216526619732,16.2216526619732,0,0,0.0648866106478928,1,101,48,2021,56.46065,18.6753,726.426009113859,6263.407029043649,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.061646,0.0648866106478928,0,biomass_density,79.25,0
2021_1_102_49_56.4_18.5,0,0,0,0,0,1,102,49,2021,56.39234999999999,18.474600000000002,714.4517760173652,6255.166768963072,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.042672,0,0,biomass_density,35.29999923706055,0
2021_1_103_50_56.3_18.5,168.82239883642382,103.8907069762608,0,25.9726767440652,6.67497792322477,1,103,50,2021,56.33875,18.4759,714.833465331463,6249.209180173998,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.077004,3.71409277440133,0,biomass_density,57.099998474121094,0.986961716274479
2021_1_104_51_56.2_18.4,67.56117664545249,54.048941316362,0,94.58564730363351,2.405177888578113,1,104,51,2021,56.18825,18.350450000000002,707.8982855396014,6232.084465680305,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.074007,2.32410447660357,0,biomass_density,70,16.64707392543948
2021_1_107_54_56.4_18.5,41.8211726656815,27.880781777121,13.9403908885605,13.9403908885605,2.788078177712104,1,107,54,2021,56.380449999999996,18.4744,714.5063609918219,6253.842567222109,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.071734,0.1115231271084841,2.67655505060362,biomass_density,38.95000076293945,0.0836423453313631
2021_1_108_55_56.2_17.9,42.3896456225625,14.1298818741875,14.1298818741875,14.1298818741875,0.2260781099870005,1,108,55,2021,56.246449999999996,17.8719,677.9441484751505,6237.218522145796,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.070772,0.0847792912451252,0.0565195274967501,biomass_density,45.599998474121094,0.197818346238625
2021_1_54_1_55.9_16,43.7796424662531,14.5932141554177,29.1864283108354,0,0.058372856621670896,1,54,1,2021,55.869749999999996,16.0458,565.4421084814105,6192.077670569023,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.068525,0.0145932141554177,0.043779642466253196,biomass_density,53.95000076293945,0
2021_1_55_2_55.8_15.9,21.5982721382289,0,21.5982721382289,21.5982721382289,0.215982721382289,1,55,2,2021,55.7973,15.93545,558.6460035257803,6183.915964163287,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.0463,0,0.215982721382289,biomass_density,60.04999923706055,0.215982721382289
2021_1_56_3_55.8_15.5,14.3010368251698,0,14.3010368251698,28.6020736503396,0.0572041473006793,1,56,3,2021,55.8384,15.5485,534.3511576661205,6188.230237882772,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.069925,0,0.0572041473006793,biomass_density,43.5,0.314622810153736
2021_1_57_4_55.8_15.4,53.9811066126856,26.9905533063428,26.9905533063428,404.858299595142,0.0539811066126856,1,57,4,2021,55.7649,15.41575,526.0865196084587,6179.992343283517,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.03705,0.0269905533063428,0.0269905533063428,biomass_density,60.900001525878906,28.7179487179487
2021_1_63_10_55.5_14.5,18.0141230724888,0,18.0141230724888,0,0.0360282461449777,1,63,10,2021,55.4594,14.494,468.00294476542086,6146.031317172714,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.055512,0,0.0360282461449777,biomass_density,54.75,0
2021_1_64_11_55.6_14.7,0,0,0,0,0,1,64,11,2021,55.6418,14.71345,481.963588513682,6166.2512980328065,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.072225,0,0,biomass_density,61.7599983215332,0
2021_1_65_12_55.7_14.9,16.8839062605524,0,0,16.8839062605524,0.574052812858783,1,65,12,2021,55.70615,14.85165,490.6776599568014,6173.385634219564,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.059228,0,0,biomass_density,52.47999954223633,0.0675356250422098
2021_1_66_13_55.7_14.3,18.1475029036005,18.1475029036005,0,0,1.41550522648084,1,66,13,2021,55.70985,14.349350000000001,459.11720679428646,6173.9792337428935,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.055104,1.41550522648084,0,biomass_density,32.959999084472656,0
2021_1_68_15_55.7_14.4,33.7678125211048,0,16.8839062605524,0,0.0337678125211048,1,68,15,2021,55.706649999999996,14.40135,462.38144337033276,6173.593675528118,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.059228,0,0.0168839062605524,biomass_density,37.849998474121094,0
2021_1_69_16_55.8_15.8,41.2529908418361,41.2529908418361,0,13.7509969472787,1.320095706938752,1,69,16,2021,55.8053,15.82425,551.6641558519229,6184.717734500115,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.072722,1.320095706938752,0,biomass_density,55.54999923706055,11.1383075272957
2021_1_70_17_55.8_16,27.3261374504714,13.6630687252357,0,27.3261374504714,1.2433392539964456,1,70,17,2021,55.8405,15.96385,560.3595066752811,6188.748022617307,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.07319,1.22967618527121,0,biomass_density,56.5,11.75023910370269
2021_1_72_19_56.2_18.3,28.5714285714286,14.2857142857143,14.2857142857143,42.857142857142904,0.2857142857142861,1,72,19,2021,56.15305,18.3293,706.7756762598035,6228.105600255084,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.07,0.0571428571428571,0.228571428571429,biomass_density,74.720001220703125,10.22857142857144
2021_1_73_20_56.2_18.4,33.2281109818906,16.6140554909453,0,0,1.3955806612394115,1,73,20,2021,56.2312,18.44225,713.3531683273746,6237.142310241649,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.06019,0.0664562219637814,0,biomass_density,71.220001220703125,0
2021_1_74_21_56.3_18.4,0,0,0,13.8450462424544,0,1,74,21,2021,56.3376,18.42655,711.7910995142096,6248.928233778745,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.072228,0,0,biomass_density,41.599998474121094,2.27058758376253
2021_1_75_22_56.4_18.6,13.2417007640461,0,0,26.4834015280922,2.62185675128113,1,75,22,2021,56.3992,18.6119,722.8815864097793,6256.365410819012,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.075519,0,0,biomass_density,80.19999694824219,2.383506137528302
2021_1_77_24_57.1_18.8,0,0,0,75.4702741457708,0,1,77,24,2021,57.0541,18.8286,732.1711219200857,6329.921553710595,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.053001,0,0,biomass_density,68.0999984741211,692.6661761098849
2021_1_78_25_57.2_18.8,42.3896456225626,14.1298818741875,0,0,0.2543378737353751,1,78,25,2021,57.1719,18.8497,732.709560641055,6343.0945899740345,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.070772,0.0565195274967501,0,biomass_density,49.349998474121094,0
2021_1_80_27_57.3_19.1,16.751541141785,16.751541141785,0,83.757705708925,0.0335030822835701,1,80,27,2021,57.3102,19.0625,744.645810091175,6359.221065183575,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.059696,0.0335030822835701,0,biomass_density,67.5,24.122219244170502
2021_1_81_28_57.3_19.1,58.3728566216708,58.3728566216708,0,43.7796424662531,0.5107624954396207,1,81,28,2021,57.32515,19.116799999999998,747.8127368468416,6361.080149306195,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.068525,0.5107624954396207,0,biomass_density,77.9000015258789,29.79934330536295
2021_1_83_30_57.8_19.5,0,0,0,72.8783296286848,0,1,83,30,2021,57.7804,19.482,766.430033572786,6413.085046592629,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.054886,0,0,biomass_density,78.30000305175781,11.8791677294756
2021_1_84_31_57.9_19.5,28.4478834774692,28.4478834774692,0,28.4478834774692,0.0853436504324079,1,84,31,2021,57.867149999999995,19.4897,766.2463298134885,6422.760416446311,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.070304,0.0853436504324079,0,biomass_density,68.3499984741211,1.1663632225762401
2021_1_85_32_57.9_19.4,26.626194850494,13.313097425247,13.313097425247,13.313097425247,2.422983731394948,1,85,32,2021,57.8878,19.427750000000003,762.425234300168,6424.814038044099,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.075114,0.0532523897009878,2.36973134169396,biomass_density,50.04999923706055,2.79575045930186
2021_1_86_33_57.8_19.5,14.7305777332587,14.7305777332587,0,0,1.62036355065846,1,86,33,2021,57.84755,19.5274,768.6260834662071,6420.73044729248,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.067886,1.62036355065846,0,biomass_density,76.8499984741211,0
2021_1_89_36_57.4_16.9,0,0,0,35.118525021949,0,1,89,36,2021,57.37095,16.905,614.5620107246973,6360.283744380188,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.05695,0,0,biomass_density,44.29999923706055,3.26602282704126
2021_1_90_37_57.4_17,14.0319366879017,0,0,56.1277467516068,0.8419162012741,1,90,37,2021,57.4283,17.0124,620.8307635091412,6366.852430115678,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.071266,0,0,biomass_density,54.5,14.060000561277457
2021_1_91_38_57.5_17.1,14.3889032777922,0,0,0,11.1945667501223,1,91,38,2021,57.4727,17.0763,624.5158166625641,6371.909216619303,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.069498,0,0,biomass_density,68.1500015258789,0
2021_1_93_40_57.5_17.6,27.880781777121,13.9403908885605,0,41.8211726656815,0.1951654724398471,1,93,40,2021,57.468500000000006,17.5521,653.0599143324107,6372.413844461725,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.071734,0.0557615635542421,0,biomass_density,77.5199966430664,25.92912705272256
2021_1_94_41_57.3_17.4,33.2281109818906,0,33.2281109818906,66.4562219637812,0.049842166472836,1,94,41,2021,57.3339,17.419249999999998,645.6275361466182,6357.143906644229,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.06019,0,0.049842166472836,biomass_density,73.36000061035156,4.818076092374153
2021_1_95_42_57.1_17.3,27.3261374504714,27.3261374504714,0,150.2937559775927,0.4235551304823067,1,95,42,2021,57.113299999999995,17.287300000000002,638.5110008590688,6332.32023580043,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.07319,0.4235551304823067,0,biomass_density,72.1500015258789,31.370405793141185
2021_1_96_43_57.1_17.9,29.585798816568,14.792899408284,0,73.96449704142,1.094674556213018,1,96,43,2021,57.0629,17.9135,676.6591232219911,6328.15862011694,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.0676,0.414201183431953,0,biomass_density,73.55000305175781,19.76331360946746
2021_1_97_44_57_17.9,42.9031104755094,28.6020736503396,0,28.6020736503396,1.458705756167326,1,97,44,2021,57.0459,17.87305,674.2869551574958,6326.163216169199,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.069925,1.14408294601359,0,biomass_density,83.05000305175781,1.7161244190203797
2021_1_98_45_56.7_17,14.0319366879017,14.0319366879017,0,70.1596834395085,1.20674655515954,1,98,45,2021,56.713750000000005,16.98885,621.7347966530954,6287.289122235367,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.071266,1.20674655515954,0,biomass_density,65.80000305175781,45.5196026155529
2021_1_99_46_56.7_17,0,0,0,41.5351387273632,0,1,99,46,2021,56.681650000000005,16.99275,622.0773528638173,6283.723866922688,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.072228,0,0,biomass_density,65.75,29.351498034003463
2021_4_227_4_55.5_14.6,54.860653938995,54.860653938995,0,54.860653938995,0.932631116962915,4,227,4,2021,55.4692,14.6267,476.40007105679757,6147.068886709311,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.036456,0.932631116962915,0,biomass_density,64.5999984741211,14.592933947772675
2021_4_228_5_55.6_14.6,54.442508710801505,18.1475029036005,36.295005807201,18.1475029036005,1.887340301974446,4,228,5,2021,55.603899999999996,14.577200000000001,473.3619181009932,6162.077258198647,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.055104,0.217770034843206,1.66957026713124,biomass_density,64.1500015258789,5.33536585365854
2021_4_229_6_55.7_14.4,47.9099293328542,47.9099293328542,0,0,2.73086597197269,4,229,6,2021,55.70525000000001,14.35505,459.4705926851144,6173.4639568615175,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.041745,2.73086597197269,0,biomass_density,34.099998474121094,0
2021_4_231_8_55.7_14.4,0,0,0,21.3442615952701,0,4,231,8,2021,55.711650000000006,14.40605,462.68154864137875,6174.1475851298965,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.046851,0,0,biomass_density,36.79999923706055,10.6721307976351
2021_4_232_9_55.7_14.5,14.3010368251698,14.3010368251698,0,0,2.74579907043261,4,232,9,2021,55.6745,14.485949999999999,467.6710485898622,6169.973052983108,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.069925,2.74579907043261,0,biomass_density,48.54999923706055,0
2021_4_233_10_55.6_14.6,0,0,0,0,0,4,233,10,2021,55.64535,14.636800000000001,477.14107067503676,6166.668960870512,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.069925,0,0,biomass_density,60.099998474121094,0
2021_4_234_11_55.8_15.3,0,0,0,0,0,4,234,11,2021,55.7705,15.27485,517.2432116458491,6180.571532457768,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.045375,0,0,biomass_density,54.63999938964844,0
2021_4_235_12_55.8_15.6,14.4980065241029,14.4980065241029,0,57.9920260964116,0.0579920260964117,4,235,12,2021,55.7721,15.575949999999999,536.1316122738534,6180.865558238792,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.068975,0.0579920260964117,0,biomass_density,59.54999923706055,7.567959405581734
2021_4_236_13_55.8_16,14.792899408284,14.792899408284,0,0,2.1301775147929,4,236,13,2021,55.8407,15.96535,560.4531280677618,6188.77158901322,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.0676,2.1301775147929,0,biomass_density,56.400001525878906,0
2021_4_237_14_55.5_16.3,15.1020901292739,0,0,15.1020901292739,0.332245982844026,4,237,14,2021,55.52705,16.3415,584.6824966738764,6154.260902327497,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.066216,0,0,biomass_density,71.05999755859375,0.211429261809834
2021_4_239_16_57.2_18.8,0,0,0,28.4191829484902,0,4,239,16,2021,57.17035,18.8408,732.1816247178729,6342.8918396572335,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.070375,0,0,biomass_density,48.2400016784668,17.80461811722916
2021_4_242_19_57.3_19.1,0,0,0,41.5351387273633,0,4,242,19,2021,57.3164,19.0697,745.0378070435219,6359.936450333866,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.072228,0,0,biomass_density,67.1500015258789,14.42653818463753
2021_4_243_20_57.3_19.1,44.9964002879769,14.9988000959923,0,14.9988000959923,0.4499640028797699,4,243,20,2021,57.3477,19.07515,745.1569684198282,6363.436772798582,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.066672,0.0299976001919846,0,biomass_density,63.5,10.2891768658507
2021_4_245_22_58.4_19.4,14.0319366879017,14.0319366879017,0,0,0.308702607133837,4,245,22,2021,58.44385,19.3926,756.3088101585864,6486.505606021136,NA,BAL-SE-AA-B_N_Gotlandshavet,BAL-SE-RG-Ostersjon,0.071266,0.308702607133837,0,biomass_density,69.44999694824219,0
2021_4_246_23_58.3_19.2,16.6112956810631,16.6112956810631,0,0,0.0332225913621262,4,246,23,2021,58.29125,19.18075,745.0137094043316,6468.746659409917,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.0602,0.0332225913621262,0,biomass_density,48.70000076293945,0
2021_4_247_24_57.9_19.5,0,0,0,15.2685742205393,0,4,247,24,2021,57.86385,19.484650000000002,765.9714917305726,6422.373630722472,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.065494,0,0,biomass_density,68.3499984741211,0.21376003908755
2021_4_248_25_57.6_19.2,0,0,0,0,0,4,248,25,2021,57.60615,19.1622,748.6265382430797,6392.493610652973,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.0463,0,0,biomass_density,46.599998474121094,0
2021_4_252_29_57.4_16.9,0,0,0,29.4048459186074,0,4,252,29,2021,57.3729,16.90305,614.4386874496093,6360.497489468079,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.068016,0,0,biomass_density,43.20000076293945,40.5786873676782
2021_4_253_30_57.4_17,0,0,0,16.3526949241235,0,4,253,30,2021,57.4298,17.011,620.7417777594687,6367.016883574685,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.061152,0,0,biomass_density,54.79999923706055,2.19126111983255
2021_4_254_31_57.5_17.1,48.5166048079956,24.2583024039978,0,97.0332096159911,0.2425830240399781,4,254,31,2021,57.46895,17.08135,624.8313972585614,6371.501135489618,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.041223,0.145549814423987,0,biomass_density,65.9000015258789,11.643985153918935
2021_4_255_32_57.5_17.6,26.2894999737105,26.2894999737105,0,26.2894999737105,0.0262894999737105,4,255,32,2021,57.47795,17.557949999999998,653.3710555134779,6373.478607857416,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.038038,0.0262894999737105,0,biomass_density,74.41999816894531,4.88984699511015
2021_4_256_33_57.3_17.4,0,0,0,0,0,4,256,33,2021,57.3322,17.419,645.619218611719,6356.95419575691,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.059275,0,0,biomass_density,73.80000305175781,0
2021_4_257_34_56.9_17.2,111.523127108484,83.642345331363,0,236.98664510552862,42.32302673766976,4,257,34,2021,56.94645,17.1782,632.4981058998012,6313.536388338284,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.071734,38.16879025287873,0,biomass_density,72.55000305175781,43.7170658265258
2021_4_258_35_56.7_17,29.603315571344,14.801657785672,14.801657785672,14.801657785672,0.236826524570752,4,258,35,2021,56.67815,16.99075,621.9661637710129,6283.330816576228,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.06756,0.177619893428064,0.059206631142688,biomass_density,66.30000305175781,1.0065127294257
2021_4_259_36_56.6_16.8,0,0,0,0,0,4,259,36,2021,56.55805,16.84565,613.437300738695,6269.716654759814,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.05868,0,0,biomass_density,62.20000076293945,0
